报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,47.442,12.857,3.69,2.19,-7.89%,-539.28万,72.20%,0.07,21.663,,52.7143,PE；PB,8451.27万,-19.54亿,-2.42%,-448.52万,8536.20万,,20%: 最新年度营业收入下滑,陕西新丝路进取一号投资合伙企业(有限合伙)
2026-03-31,47.442,12.857,3.69,2.19,-7.89%,-539.28万,72.20%,0.07,5.4158,,52.7143,PE；PB,8451.27万,-19.54亿,-2.42%,-448.52万,8536.20万,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2025,52.199,12.857,4.06,9.87,-1.96%,-1.15亿,6.19%,0.09,5.2887,,45.1111,PE；PB,1.23亿,-19.49亿,-11.69%,1365.28万,9275.05万,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2024,36.257,12.857,2.82,10.07,-19.96%,-1.23亿,-74.80%,0.17,3.6005,,16.5882,PE；PB,4684.16万,-18.34亿,-12.20%,1.40亿,9521.18万,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2023,30.985,12.857,2.41,12.58,-3.34%,-7025.66万,62.21%,0.25,2.463,,9.64,PE；PB,2127.92万,-17.11亿,-5.58%,2.44亿,1.00亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2022,40.371,12.857,3.14,13.02,-10.00%,-1.86亿,-819.16%,0.31,3.1007,,10.129,PE；PB,6488.62万,-16.41亿,-14.38%,3.21亿,1.43亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2021,53.099,12.857,4.13,14.46,14.74%,2584.97万,114.43%,0.45,3.6721,205.4726,9.1778,PE；PB,6218.27万,-14.56亿,1.69%,5.00亿,1.55亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2020,43.328,12.857,3.37,12.61,-19.09%,-1.79亿,-1091.67%,0.44,3.436,,7.6591,PE；PB,8124.00万,-14.82亿,-14.31%,4.84亿,1.39亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2019,34.971,12.857,2.72,15.58,-3.75%,1806.98万,-19.32%,0.57,2.2446,192.9078,4.7719,PE；PB,6837.34万,-13.03亿,1.03%,6.57亿,1.71亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2018,52.714,12.857,4.1,16.19,0.24%,2239.69万,-76.17%,0.53,3.256,235.6322,7.7358,PE；PB,7510.05万,-13.19亿,1.25%,6.06亿,1.90亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2017,,,4.68,16.15,-0.29%,9396.96万,116.39%,0.51,,64.0219,9.1765,PE；PB,1.18亿,-13.41亿,5.63%,5.87亿,1.87亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2016,,,6.96,16.2,-13.62%,-5.73亿,-764.19%,0.37,,,18.8108,PE；PB,8825.06万,-14.35亿,-36.33%,4.70亿,2.12亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2015,,,5.73,18.75,-20.91%,-6636.21万,-258.68%,0.82,,,6.9878,PE；PB,1.30亿,-8.61亿,-3.82%,10.51亿,2.01亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2014,,,3.43,23.71,-15.20%,4182.21万,103.77%,0.87,,114.3333,3.9425,PE；PB,4.29亿,-7.95亿,1.58%,11.28亿,2.43亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2013,,,2.78,27.96,-10.21%,-11.10亿,-512.09%,0.84,,,3.3095,PE；PB,7.65亿,-8.37亿,-42.45%,11.22亿,3.49亿,,,陕西新丝路进取一号投资合伙企业(有限合伙)
2012,,,2.76,31.14,-13.78%,-1.81亿,-499.57%,1.65,,,1.6727,PE；PB,11.33亿,2.74亿,-6.54%,26.64亿,4.36亿,0.01,,陕西新丝路进取一号投资合伙企业(有限合伙)
2011,,,3.44,36.11,7.87%,4540.53万,-68.65%,1.8,,86.0,1.9111,PE；PB,7.03亿,4.70亿,2.03%,29.50亿,5.17亿,0.09,,陕西新丝路进取一号投资合伙企业(有限合伙)
2010,,,4.6,33.48,11.53%,1.45亿,8.02%,3.38,,21.9048,1.3609,PE；PB,7.99亿,5.07亿,6.16%,29.63亿,4.73亿,0.08,,陕西新丝路进取一号投资合伙企业(有限合伙)
