报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,235.056,21.4859,10.94,3.8183,15.39,-3.36%,1.86亿,-10.79%,2.32,16.35亿,22.04亿,12.11%,50.23亿,19.47亿
2025,188.216,21.4859,8.76,2.9308,64.22,0.70%,6.60亿,-17.76%,2.25,16.94亿,20.18亿,10.27%,48.87亿,18.84亿
2024,109.413,16.5276,6.62,1.7157,63.77,8.80%,8.02亿,22.66%,2.88,12.50亿,25.10亿,12.58%,48.15亿,22.22亿
2023,101.072,12.7135,7.95,1.7245,58.61,13.90%,6.54亿,14.77%,3.52,12.57亿,26.86亿,11.16%,45.18亿,19.41亿
2022,59.8,9.4174,6.35,1.1621,51.46,22.27%,5.70亿,36.95%,4.52,4.99亿,25.35亿,11.07%,42.61亿,18.27亿
2021,49.55,7.2442,6.84,1.1772,42.09,6.55%,4.16亿,5.83%,5.50,8.31亿,23.50亿,9.89%,39.84亿,14.51亿
2020,38.017,5.7953,6.56,0.9625,39.5,-18.01%,3.93亿,-37.13%,6.72,9.47亿,22.60亿,9.95%,38.98亿,10.49亿
2019,18.908,4.0059,4.72,0.3924,48.18,12.74%,6.25亿,12.04%,9.33,7.03亿,21.20亿,13.01%,37.42亿,12.22亿
2018,13.089,4.103,3.19,0.3063,42.73,31.61%,5.58亿,-4.07%,8.09,5.98亿,17.70亿,13.05%,33.22亿,9.81亿
2017,,,5.38,,32.47,18.36%,5.82亿,30.88%,7.58,4.29亿,14.84亿,17.93%,30.94亿,8.81亿
2016,,,,,27.43,18.02%,4.45亿,40.11%,8.61,2.14亿,12.24亿,16.20%,15.08亿,6.40亿
2015,,,,,23.25,16.44%,3.17亿,39.23%,6.97,2.91亿,9.47亿,13.66%,12.21亿,5.62亿
2014,,,,,19.96,16.57%,2.28亿,16.35%,5.47,1.49亿,7.06亿,11.40%,9.61亿,5.53亿
2013,,,,,17.13,22.32%,1.96亿,37.00%,4.62,1.62亿,5.71亿,11.38%,8.37亿,4.55亿
2012,,,,,14.0,11.77%,1.43亿,-18.45%,3.89,8076.86万,4.50亿,10.25%,7.06亿,3.95亿
2011,,,,,12.53,False,1.75亿,False,3.34,9138.33万,3.57亿,14.05%,6.10亿,3.57亿
