报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,174.813,10.3013,16.97,2.2738,19.22,15.40%,2.19亿,-14.89%,9.55,19.07亿,41.75亿,12.71%,105.45亿,18.42亿
2025,207.056,10.3013,20.1,2.7931,74.13,9.89%,11.71亿,24.69%,9.36,13.43亿,39.56亿,16.39%,103.39亿,15.57亿
2024,157.479,9.8486,15.99,2.3344,67.46,13.24%,9.40亿,2.86%,8.24,22.04亿,31.03亿,14.41%,85.05亿,11.35亿
2023,189.134,8.9722,21.08,3.175,59.57,39.67%,9.13亿,40.84%,6.92,21.36亿,25.06亿,15.54%,65.55亿,9.80亿
2022,152.716,8.8326,17.29,3.5807,42.65,33.05%,6.49亿,109.29%,5.99,25.14亿,18.77亿,15.80%,56.15亿,8.62亿
2021,155.873,8.6213,18.08,4.8619,32.06,23.75%,3.10亿,-27.24%,5.29,13.30亿,14.60亿,10.07%,46.42亿,7.67亿
2020,123.614,8.6022,14.37,4.7709,25.91,-1.38%,4.26亿,-3.08%,5.08,19.75亿,13.94亿,16.89%,44.48亿,4.65亿
2019,107.773,8.5738,12.57,4.1025,26.27,4.75%,4.39亿,-6.14%,4.80,19.70亿,12.26亿,17.21%,41.17亿,4.42亿
2018,57.146,8.5038,6.72,2.2795,25.07,15.31%,4.68亿,0.57%,4.48,9.62亿,10.24亿,18.93%,38.81亿,4.74亿
2017,,,13.25,,21.75,19.98%,4.66亿,-3.61%,4.17,9.65亿,7.98亿,21.82%,35.85亿,3.55亿
2016,,,,,18.12,23.66%,4.83亿,38.99%,2.62,4.99亿,5.50亿,26.85%,19.02亿,3.09亿
2015,,,,,14.66,12.96%,3.47亿,36.06%,1.84,2.65亿,1.86亿,24.38%,12.90亿,2.38亿
2014,,,,,12.98,15.97%,2.55亿,10.02%,1.76,1.97亿,2.91亿,23.95%,10.41亿,2.05亿
2013,,,,,11.19,False,2.32亿,False,1.58,2.36亿,2.26亿,25.46%,9.47亿,1.78亿
