报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,61.715,5.1905,11.89,1.6414,9.4,0.16%,3076.33万,1.22%,5.94,9.29亿,12.33亿,3.58%,31.68亿,9.63亿
2025,77.858,5.1905,15.0,1.5697,49.6,14.39%,2.13亿,15.33%,5.88,8.06亿,12.02亿,4.39%,31.32亿,7.70亿
2024,63.168,5.1905,12.17,1.4568,43.36,8.87%,1.85亿,-42.08%,5.61,11.23亿,10.26亿,4.84%,31.23亿,7.03亿
2023,54.296,4.7965,11.32,1.3632,39.83,18.38%,3.20亿,346.07%,4.73,8.79亿,8.50亿,7.98%,23.54亿,6.90亿
2022,37.94,4.7965,7.91,1.1278,33.64,23.99%,7163.75万,228.29%,4.09,8.58亿,5.88亿,1.99%,20.40亿,6.96亿
2021,49.596,4.7965,10.34,1.8281,27.13,7.58%,2182.11万,-65.98%,4.00,5.96亿,5.58亿,0.37%,19.91亿,6.71亿
2020,33.911,4.7965,7.07,1.3446,25.22,12.14%,6414.92万,-49.52%,4.01,6.11亿,5.60亿,2.60%,20.02亿,5.07亿
2019,31.705,4.7965,6.61,1.4097,22.49,-0.27%,1.27亿,494.53%,3.95,6.83亿,5.52亿,5.68%,19.74亿,4.59亿
2018,29.211,4.7965,6.09,1.2954,22.55,-0.87%,-3220.86万,-125.63%,3.71,6.16亿,4.42亿,-1.55%,18.33亿,4.54亿
2017,,,12.54,,22.75,1.93%,1.26亿,-0.87%,3.82,6.57亿,4.90亿,5.83%,19.49亿,4.54亿
2016,,,19.36,,22.32,25.28%,1.27亿,38.98%,3.58,6.10亿,3.86亿,5.95%,17.72亿,3.69亿
2015,,,23.69,,17.81,27.84%,9120.78万,21.88%,1.97,3.40亿,2.85亿,5.74%,9.32亿,3.50亿
2014,,,5.74,,13.22,3.05%,7483.40万,109.92%,3.58,2.23亿,2.93亿,5.67%,7.66亿,2.95亿
2013,,,3.67,,12.83,25.72%,3564.94万,201.86%,5.53,2.66亿,2.31亿,2.71%,6.98亿,2.59亿
2012,,,2.57,,10.21,1.89%,1181.00万,-73.01%,5.28,3.24亿,2.05亿,1.14%,6.62亿,2.30亿
2011,,,2.85,,10.02,15.46%,4376.38万,-47.74%,6.84,4.02亿,2.05亿,4.43%,6.61亿,2.38亿
2010,,,,,8.68,42.61%,8374.65万,45.63%,3.80,1.24亿,1.64亿,9.74%,2.87亿,2.01亿
