报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,17.523,0.663,26.43,5.3423,0.82001,12.47%,1437.87万,6.35%,9.31,9642.83万,3.17亿,17.53%,6.17亿,5962.21万
2025,22.098,0.663,33.33,5.6517,3.91,36.66%,7208.31万,15.31%,9.09,1.13亿,3.03亿,18.46%,6.03亿,5439.28万
2024,11.616,0.663,17.52,4.0615,2.86,23.63%,6251.14万,56.86%,8.37,1.08亿,2.57亿,21.87%,5.55亿,4353.50万
2023,,,,,2.31,18.33%,3985.05万,6.10%,7.66,1.27亿,2.14亿,17.24%,4.94亿,3861.81万
2022,,,,,1.95,13.25%,3756.02万,25.11%,7.04,5135.60万,1.86亿,19.22%,3.69亿,4046.31万
2021,,,,,1.73,15.86%,3002.29万,-6.31%,6.45,2369.15万,1.60亿,17.40%,3.29亿,3618.06万
2020,,,,,1.49,-9.58%,3204.62万,23.25%,5.87,6454.45万,1.33亿,21.52%,2.99亿,2677.28万
2019,,,,,1.65,False,2600.08万,False,5.24,6803.13万,1.04亿,15.79%,2.67亿,2541.05万
2016,,,,,2.01,15.62%,5044.43万,79.79%,2.90,6569.52万,5466.11万,25.14%,1.48亿,1735.72万
2015,,,,,1.74,1.69%,2805.70万,24.55%,2.59,5219.65万,888.51万,16.17%,9858.94万,1671.10万
2014,,,,,1.71,False,2252.69万,False,50.12,1083.93万,3522.52万,13.20%,5413.09万,1656.93万
