报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,180.378,3.2413,55.65,9.0009,5.01,-0.07%,8284.56万,6.65%,9.55,7.02亿,16.40亿,16.58%,31.15亿,7.16亿
2025,93.836,3.2413,28.95,4.1612,22.55,17.49%,3.89亿,68.86%,9.29,4.61亿,15.57亿,17.25%,30.31亿,6.92亿
2024,56.593,3.2413,17.46,2.9476,19.2,30.38%,2.30亿,5.37%,8.28,3.40亿,12.53亿,11.99%,27.10亿,5.27亿
2023,49.462,3.2413,15.26,3.3602,14.72,31.92%,2.19亿,118.51%,7.62,3.28亿,10.36亿,14.84%,25.00亿,4.26亿
2022,26.069,2.3152,11.26,2.3359,11.16,-29.43%,1.00亿,-59.88%,9.73,6.19亿,8.35亿,9.02%,22.80亿,3.40亿
2021,27.597,2.3152,11.92,1.7444,15.82,-5.75%,2.49亿,-20.71%,9.73,6.66亿,8.42亿,15.95%,22.68亿,3.08亿
2020,35.191,2.3152,15.2,2.0972,16.78,45.25%,3.15亿,17.01%,8.69,6.47亿,6.06亿,19.11%,20.40亿,2.34亿
2019,,,,,11.55,8.30%,2.69亿,48.10%,6.28,2.37亿,5.85亿,23.59%,11.14亿,1.57亿
2018,,,,,10.67,-8.07%,1.82亿,-7.80%,4.73,5.54亿,3.30亿,17.32%,8.41亿,1.34亿
2017,,,,,11.6,33.19%,1.97亿,89.85%,4.26,3.95亿,2.74亿,17.28%,7.60亿,1.25亿
2016,,,,,8.71,14.48%,1.04亿,22.60%,3.82,1.85亿,2.03亿,12.12%,6.79亿,9811.22万
2015,,,,,7.61,False,8458.33万,False,3.22,7608.80万,1.13亿,11.27%,5.77亿,1.10亿
