报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,60.263,4.7007,12.82,3.3554,4.49,6.13%,1542.61万,127.15%,6.02,6.12亿,7.94亿,3.44%,28.31亿,4.41亿
2025,54.434,4.7007,11.58,2.5259,21.55,-2.34%,9523.87万,-16.22%,5.88,5.27亿,7.79亿,4.42%,27.65亿,4.50亿
2024,40.903,4.7123,8.68,1.8533,22.07,-8.88%,1.14亿,4.08%,5.79,2.39亿,7.59亿,5.15%,27.29亿,4.98亿
2023,50.542,4.7147,10.72,2.0868,24.22,31.96%,1.09亿,-0.27%,5.77,2.74亿,7.47亿,4.51%,27.20亿,5.47亿
2022,46.491,4.7151,9.86,2.5336,18.35,22.66%,1.10亿,-29.75%,5.58,4.16亿,6.72亿,5.97%,26.29亿,5.22亿
2021,73.294,4.1668,17.59,4.8993,14.96,2.89%,1.56亿,-22.34%,4.84,2.21亿,7.69亿,10.42%,20.18亿,4.69亿
2020,47.418,4.1668,11.38,3.2612,14.54,1.64%,2.01亿,-2.33%,4.67,5.26亿,7.03亿,13.80%,19.46亿,3.29亿
2019,,,,,14.31,-5.77%,2.06亿,-1.50%,3.73,1.70亿,5.34亿,14.36%,14.00亿,2.96亿
2018,,,,,15.18,1.15%,2.09亿,-4.88%,3.25,1.06亿,3.62亿,13.74%,12.18亿,2.98亿
2017,,,,,15.01,22.26%,2.19亿,13.28%,10.95,1.13亿,7.24亿,14.61%,9.73亿,3.02亿
2016,,,,,12.28,False,1.94亿,False,11.17,7908.09万,6.56亿,15.68%,9.02亿,2.84亿
