报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,15.112,0.6497,23.26,3.2291,1.17,1.34%,43.09万,124.60%,8.85,8812.32万,3.02亿,0.37%,5.75亿,2.94亿
2025,18.971,0.6497,29.2,2.5396,7.47,3.71%,2928.88万,67.30%,8.85,9713.98万,3.02亿,3.97%,5.75亿,2.77亿
2024,10.967,0.6497,16.88,1.5232,7.2,-4.92%,1750.64万,-53.31%,8.49,8084.18万,2.80亿,2.61%,5.77亿,2.59亿
2023,13.416,0.6497,20.65,1.7699,7.58,-10.39%,3749.14万,-41.00%,8.31,7486.79万,2.72亿,5.08%,5.64亿,2.44亿
2022,,,,,8.45,16.72%,6354.44万,39.73%,7.68,6591.46万,2.64亿,7.57%,4.51亿,2.39亿
2021,,,,,7.24,42.21%,4547.71万,44.36%,6.56,4134.68万,2.04亿,6.33%,3.85亿,2.28亿
2020,,,,,5.09,12.25%,3150.23万,22.94%,5.80,4514.21万,1.65亿,5.76%,3.36亿,2.01亿
2019,,,,,4.54,8.24%,2562.34万,-18.63%,5.60,4169.88万,1.39亿,5.85%,3.26亿,1.42亿
2018,,,,,4.19,4.87%,3148.89万,29.86%,5.19,3999.18万,1.19亿,7.34%,2.98亿,1.22亿
2017,,,,,4.0,53.07%,2424.82万,0.09%,4.62,2546.90万,9044.71万,6.02%,2.64亿,1.13亿
2016,,,,,2.61,9.27%,2422.67万,-8.87%,3.26,1533.11万,7112.85万,9.28%,1.58亿,7933.52万
2015,,,,,2.39,33.15%,2658.42万,25.90%,2.64,1556.00万,5125.87万,11.08%,1.34亿,6650.28万
2014,,,,,1.79,55.02%,2111.61万,271.25%,2.24,1081.90万,1987.99万,11.76%,8501.69万,8578.80万
2013,,,,,1.16,-5.05%,568.79万,-28.07%,1.50,76.59万,79.75万,4.91%,5232.78万,6186.21万
2012,,,,,1.22,False,790.70万,False,1.33,295.98万,3002.09万,6.48%,4663.99万,4507.07万
