报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,45.305,7.0569,6.42,1.2024,9.42,4.90%,7439.49万,70.16%,5.00,15.16亿,10.99亿,8.16%,36.17亿,5.80亿
2025,39.236,7.0569,5.56,1.5847,24.76,2.50%,5082.10万,174.86%,4.88,17.10亿,10.25亿,2.34%,35.25亿,7.57亿
2024,35.849,7.0569,5.08,1.4838,24.16,12.07%,1848.99万,-82.96%,4.77,13.67亿,9.84亿,1.02%,34.41亿,8.19亿
2023,40.224,7.0569,5.7,1.8657,21.56,-1.21%,1.08亿,41.48%,4.82,13.10亿,10.02亿,5.32%,34.70亿,7.89亿
2022,33.238,7.0569,4.71,1.5233,21.82,-11.03%,7668.48万,-25.55%,4.65,13.00亿,9.15亿,3.63%,33.57亿,5.72亿
2021,40.577,7.0569,5.75,1.6549,24.52,6.79%,1.03亿,96.46%,4.36,11.12亿,8.72亿,4.20%,30.97亿,6.51亿
2020,30.988,5.6137,5.52,1.3497,22.96,12.25%,5243.24万,110.01%,4.05,7.72亿,7.78亿,2.28%,22.93亿,6.07亿
2019,25.318,5.6137,4.51,1.2374,20.46,-4.37%,2496.65万,-60.00%,3.76,6.52亿,7.28亿,1.22%,21.31亿,4.73亿
2018,20.49,5.6137,3.65,0.9579,21.39,-11.71%,6240.95万,34.41%,3.64,8.05亿,7.20亿,2.92%,20.65亿,5.58亿
2017,,,5.41,,24.23,6.13%,4643.13万,-25.76%,4.00,4.34亿,6.80亿,1.95%,22.68亿,5.08亿
2016,,,9.37,,22.83,-9.40%,6253.99万,-12.04%,4.14,6.71亿,6.51亿,2.79%,23.42亿,4.94亿
2015,,,10.52,,25.2,1.21%,7110.28万,10.75%,3.57,6.01亿,6.08亿,2.88%,20.21亿,3.97亿
2014,,,8.32,,24.9,-14.95%,6420.21万,-15.20%,3.45,5.34亿,5.56亿,2.64%,19.53亿,4.98亿
2013,,,6.2,,29.28,-0.95%,7571.24万,36.58%,3.22,6.88亿,5.03亿,2.59%,18.26亿,4.73亿
2012,,,5.32,,29.56,-5.80%,5543.40万,4.88%,3.29,7.44亿,4.48亿,1.88%,18.61亿,4.52亿
2011,,,4.82,,31.38,10.24%,5285.69万,-56.15%,3.10,5.54亿,4.09亿,1.73%,17.56亿,4.71亿
2010,,,9.59,,28.46,17.96%,1.21亿,-47.37%,3.70,7.63亿,3.61亿,4.28%,20.91亿,4.22亿
