报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,383.903,99.9747,3.84,13.5559,7.08,-32.62%,2.51亿,208.94%,0.31,4.32亿,-121.33亿,35.50%,30.58亿,3.85亿
2025,415.895,99.9747,4.16,12.7263,32.68,-34.24%,10.26亿,158.87%,0.29,3.09亿,-123.84亿,30.02%,28.22亿,4.20亿
2024,199.949,99.9747,2.0,4.0231,49.7,-6.85%,-17.42亿,15.28%,0.12,6.15亿,-133.80亿,-36.30%,11.61亿,11.67亿
2023,158.96,99.9747,1.59,2.979,53.36,42.73%,-20.57亿,-112.36%,0.29,5.24亿,-116.69亿,-41.59%,30.96亿,29.28亿
2022,184.953,99.9747,1.85,4.9479,37.38,-5.98%,-9.69亿,62.95%,0.46,11.10亿,-96.12亿,-29.91%,54.77亿,37.59亿
2021,81.365,40.2799,2.02,2.0464,39.76,-50.04%,-26.14亿,-140.39%,0.78,44.19亿,-86.47亿,-68.88%,39.77亿,33.21亿
2020,49.544,40.2799,1.23,0.6224,79.6,12.93%,-10.87亿,84.84%,1.33,16.27亿,-60.14亿,-13.40%,61.26亿,36.86亿
2019,44.308,40.2799,1.1,0.6287,70.48,-21.42%,-71.74亿,-552.98%,1.63,8.79亿,-49.24亿,-101.44%,69.23亿,61.03亿
2018,75.323,40.2799,1.87,0.8397,89.7,-29.39%,-10.99亿,-168.61%,3.63,8.35亿,22.50亿,-5.28%,146.90亿,98.95亿
2017,,,4.91,,127.03,29.10%,16.01亿,134.76%,4.46,41.39亿,61.01亿,13.10%,185.26亿,136.16亿
2016,,,5.5,,98.39,-4.75%,6.82亿,29.40%,2.20,56.50亿,46.07亿,8.87%,137.74亿,166.14亿
2015,,,4.2,,84.59,33.99%,5.27亿,-13.84%,2.00,22.76亿,39.24亿,5.14%,54.24亿,162.85亿
2014,,,2.42,,63.14,37.11%,6.12亿,-3.80%,5.51,21.98亿,35.02亿,9.54%,49.95亿,191.25亿
2013,,,1.51,,46.05,29.75%,6.36亿,-11.42%,4.95,30.90亿,29.93亿,14.76%,44.50亿,162.57亿
2012,,,1.69,,35.49,-27.00%,7.18亿,14.09%,4.34,9.34亿,24.72亿,20.39%,39.42亿,134.57亿
2011,,,1.42,,48.62,18.39%,6.29亿,20.77%,3.51,6.42亿,18.20亿,13.26%,32.93亿,111.88亿
2010,,,,,41.07,-77.91%,5.21亿,887.30%,2.27,4.84亿,12.27亿,38.00%,19.10亿,92.84亿
