报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,783.282,9.0868,86.2,6.641,88.46,10.36%,23.47亿,4.79%,10.28,106.03亿,42.88亿,26.51%,93.32亿,14.49亿
2024,373.623,6.4529,57.9,3.3341,112.06,49.83%,29.60亿,65.29%,14.65,66.31亿,46.24亿,26.42%,94.55亿,13.60亿
2023,169.882,4.3008,39.5,2.2711,74.8,25.59%,17.91亿,18.03%,12.16,48.33亿,34.59亿,23.94%,52.31亿,7.54亿
2022,205.121,2.3893,85.85,3.4439,59.56,42.89%,15.17亿,162.27%,17.00,34.22亿,22.92亿,25.58%,40.90亿,8.65亿
2021,86.12,1.7067,50.46,2.0662,41.68,37.85%,5.79亿,51.28%,15.47,21.74亿,10.13亿,13.88%,26.40亿,4.56亿
2020,,,,,30.24,17.65%,3.82亿,47.26%,6.78,6.77亿,5.89亿,12.65%,8.67亿,2.65亿
2019,,,,,25.7,52.02%,2.60亿,154.57%,4.29,4.38亿,2.98亿,10.11%,5.49亿,1.94亿
2018,,,,,16.91,12.25%,1.02亿,9.67%,2.56,1.68亿,9738.91万,6.07%,3.28亿,2.00亿
2017,,,,,15.06,61.89%,9302.28万,2.76%,1.79,8900.60万,426.13万,7.03%,2.51亿,1.54亿
2016,,,,,9.3,False,9052.86万,False,1.49,6568.81万,1914.97万,11.95%,2.58亿,1.40亿
