报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,208.339,6.8308,30.5,2.7485,56.85,6.54%,2.35亿,114.44%,17.82,79.33亿,18.36亿,4.14%,121.05亿,12.73亿
2024,110.341,6.7902,16.25,1.5111,73.02,-38.42%,-26.97亿,-464.16%,17.50,96.30亿,16.01亿,-36.93%,118.84亿,13.96亿
2023,192.064,5.7781,33.24,1.6196,118.59,-45.87%,7.41亿,-75.58%,20.80,77.89亿,43.11亿,6.24%,120.21亿,20.57亿
2022,296.51,4.1085,72.17,1.3534,219.09,100.72%,30.33亿,77.22%,30.51,72.18亿,49.63亿,13.84%,125.35亿,14.74亿
2021,221.01,2.7523,80.3,2.0248,109.15,262.51%,17.11亿,222.10%,27.04,38.35亿,25.71亿,15.68%,74.41亿,24.44亿
2020,161.792,2.4381,66.36,5.3734,30.11,273.48%,5.31亿,186.72%,10.62,5.61亿,10.49亿,17.65%,26.62亿,7.08亿
2019,16.264,1.764,9.22,2.0179,8.06,17.84%,1.85亿,-7.72%,9.68,6.06亿,5.80亿,22.99%,17.08亿,3.56亿
2018,16.103,1.26,12.78,2.3542,6.84,8.07%,2.01亿,6.04%,12.24,9.37亿,4.32亿,29.35%,15.42亿,2.34亿
2017,,,,,6.33,112.77%,1.89亿,270.10%,False,8305.87万,2.92亿,29.92%,4.80亿,2.41亿
2016,,,,,2.98,107.71%,5116.80万,351.52%,3.60,2588.72万,1.72亿,17.20%,3.40亿,1.56亿
2015,,,,,1.43,6.63%,1133.25万,45.63%,3.05,1164.65万,1.26亿,7.91%,2.88亿,1.75亿
2014,,,,,1.34,False,778.18万,False,False,951.62万,1.16亿,5.79%,2.77亿,1.52亿
2011,,,,,4.1,47.20%,1.10亿,37.03%,2.39,5873.04万,6941.69万,26.93%,2.25亿,1.62亿
2010,,,,,2.79,72.79%,8061.24万,84.61%,1.60,1.23亿,7603.16万,28.93%,1.45亿,1.24亿
