报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,167.125,11.4001,14.66,1.1975,104.67,-29.76%,-9.33亿,40.16%,9.23,32.27亿,-4.81亿,-8.90%,105.00亿,17.92亿
2024,136.573,11.4001,11.98,0.6748,202.39,-42.71%,-34.36亿,-352.03%,10.09,52.38亿,4.52亿,-16.96%,115.18亿,31.32亿
2023,198.59,11.4001,17.42,0.5621,353.27,20.22%,13.63亿,45.81%,13.34,106.56亿,41.47亿,3.92%,152.27亿,55.68亿
2022,216.814,8.9187,24.31,0.7378,293.85,56.05%,9.35亿,2309.37%,10.51,99.22亿,30.88亿,3.25%,103.89亿,64.02亿
2021,286.632,9.0136,31.8,1.5221,188.31,17.23%,-4231.87万,-125.59%,9.41,53.39亿,22.43亿,-0.08%,95.38亿,30.31亿
2020,252.11,9.0136,27.97,1.5695,160.63,11.52%,1.65亿,-83.02%,9.37,58.06亿,23.59亿,1.47%,99.40亿,15.58亿
2019,119.61,9.0136,13.27,0.8304,144.04,47.70%,9.74亿,319.01%,9.15,42.21亿,23.39亿,6.79%,93.68亿,16.76亿
2018,49.013,9.043,5.42,0.5026,97.52,-14.84%,2.32亿,-64.24%,8.22,21.14亿,14.85亿,2.34%,84.03亿,11.87亿
2017,,,11.45,,114.52,63.21%,6.50亿,-5.67%,8.27,44.97亿,13.43亿,6.01%,75.35亿,11.63亿
2016,,,15.33,,70.17,33.41%,6.89亿,113.67%,5.60,15.08亿,8.53亿,10.34%,39.57亿,13.39亿
2015,,,13.53,,52.59,78.15%,3.22亿,381.56%,4.48,14.01亿,2.44亿,6.50%,31.40亿,10.14亿
2014,,,7.24,,29.52,36.44%,6694.72万,-11.51%,4.14,7.95亿,-4399.44万,2.63%,27.92亿,5.93亿
2013,,,5.93,,21.64,112.98%,7565.27万,115.73%,3.59,7.44亿,-1.11亿,3.48%,20.50亿,2.91亿
2012,,,4.02,,10.16,-51.77%,-4.81亿,-988.38%,3.46,8.82亿,-1.87亿,-49.76%,19.62亿,1.90亿
2011,,,7.59,,21.06,-11.31%,5412.18万,-80.33%,7.00,10.60亿,3.22亿,2.55%,24.92亿,4.64亿
2010,,,17.37,,23.75,182.13%,2.75亿,136.92%,14.19,14.51亿,3.64亿,11.59%,24.83亿,3.35亿
