报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,283.712,21.1725,13.4,1.8348,115.97,46.86%,-5.32亿,81.20%,3.06,48.45亿,-21.53亿,-4.80%,83.27亿,28.96亿
2024,201.404,18.2762,11.02,1.8055,111.55,-58.94%,-53.19亿,-802.92%,1.94,19.14亿,-16.21亿,-48.35%,49.53亿,25.50亿
2023,322.494,18.282,17.64,1.1869,271.7,-22.54%,7.57亿,-67.54%,4.75,46.17亿,36.99亿,2.79%,86.80亿,31.35亿
2022,304.231,11.3987,26.69,0.8674,350.75,126.72%,23.32亿,1957.04%,6.96,57.15亿,36.57亿,6.64%,90.62亿,15.27亿
2021,335.587,20.3633,16.48,2.1691,154.71,60.09%,-1.26亿,-115.59%,2.50,27.17亿,14.21亿,-0.75%,55.82亿,21.88亿
2020,228.069,20.3633,11.2,2.36,96.64,59.23%,8.05亿,37.63%,2.62,12.60亿,16.90亿,8.34%,58.34亿,4.55亿
2019,99.912,18.2989,5.46,1.6463,60.69,47.74%,5.85亿,69.61%,1.13,9.90亿,8.95亿,9.64%,25.66亿,2.41亿
2018,14.15,4.4638,3.17,0.3444,41.08,241.24%,3.45亿,465.98%,1.04,6.34亿,3.19亿,12.33%,15.30亿,7933.00万
2017,,,5.3,,0.459253,-77.06%,6096.66万,211.89%,1.00,7590.11万,-3744.43万,133.45%,4.66亿,1.34亿
2016,,,5.38,,2.0,81.57%,1954.76万,117.39%,0.87,5462.38万,-9841.09万,12.79%,4.05亿,8892.26万
2015,,,5.41,,1.1,-32.54%,-1.12亿,-230.65%,0.81,1148.74万,-1.18亿,-101.44%,3.73亿,1.66亿
2014,,,4.99,,1.63,794.45%,-3399.64万,-27.19%,1.06,3591.81万,-554.93万,-21.75%,4.85亿,2.28亿
2013,,,3.67,,0.182763,-77.69%,-2672.85万,-803.18%,1.14,3028.78万,2844.71万,-154.29%,5.20亿,5.08亿
2012,,,2.7,,0.819046,-24.08%,380.11万,-85.20%,2.26,1.22亿,2.78亿,5.93%,6.11亿,10.27亿
2011,,,1.82,,1.08,75.74%,2567.81万,168.98%,2.24,7348.41万,3.01亿,23.31%,6.06亿,8.91亿
2010,,,2.69,,0.613898,-67.28%,954.66万,-43.22%,2.14,2.47亿,2.76亿,20.79%,5.72亿,2.44亿
