报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,575.345,21.4521,26.82,13.3059,32.43,-46.00%,-10.73亿,2.36%,18.22,47.16亿,187.04亿,-33.10%,390.89亿,10.24亿
2024,517.854,21.4521,24.14,6.9876,74.11,-54.62%,-27.18亿,-147.17%,18.72,50.07亿,197.77亿,-36.68%,401.58亿,11.96亿
2023,624.607,21.4494,29.12,3.8251,163.29,-47.22%,57.63亿,-69.86%,20.46,196.29亿,233.93亿,35.29%,438.79亿,13.36亿
2022,928.7,21.374,43.45,3.0016,309.4,185.64%,191.21亿,234.06%,21.31,238.03亿,253.24亿,61.80%,455.42亿,12.30亿
2021,1076.46,19.25,55.92,9.9378,108.32,132.23%,57.24亿,448.56%,8.55,63.02亿,75.84亿,52.84%,164.69亿,21.24亿
2020,,,,,46.64,92.25%,10.43亿,322.34%,2.87,6.96亿,24.33亿,22.37%,46.68亿,3.21亿
2019,,,,,24.26,21.69%,2.47亿,-39.02%,2.41,7.84亿,14.94亿,10.18%,33.33亿,2.74亿
2018,,,,,19.94,-9.43%,4.05亿,-39.61%,2.18,6.36亿,12.72亿,20.32%,30.13亿,1.41亿
2017,,,,,22.01,68.95%,6.71亿,137.73%,2.78,3.83亿,9.07亿,30.47%,18.08亿,1.38亿
2016,,,,,13.03,41.25%,2.82亿,171.84%,1.73,1.75亿,3.08亿,21.66%,11.25亿,7752.97万
2015,,,,,9.22,5.87%,1.04亿,-41.64%,1.29,6754.76万,5363.77万,11.25%,8.40亿,6135.67万
2014,,,,,8.71,61.22%,1.78亿,384.61%,1.15,1.01亿,7209.55万,20.41%,6.71亿,4293.95万
2013,,,,,5.4,False,-6249.13万,False,0.62,3755.31万,-9774.93万,-11.56%,1.53亿,2965.61万
