报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,10.712,0.959,11.17,8.5373,0.313682,-31.01%,-151.79万,-150.95%,2.38,1262.52万,791.62万,-5.31%,2.28亿,9221.14万
2025,12.601,0.959,13.14,9.6931,1.3,65.74%,123.95万,102.54%,2.39,1658.67万,943.42万,0.46%,2.31亿,9413.05万
2024,4.226,0.685,6.17,5.3725,0.786594,-52.35%,-4872.82万,-436.40%,3.32,4731.78万,819.47万,-62.87%,2.27亿,1.08亿
2023,4.973,0.685,7.26,3.0139,1.65,-23.61%,1448.52万,-64.68%,4.13,9656.55万,6377.30万,8.58%,2.83亿,8209.27万
2022,3.932,0.685,5.74,1.8204,2.16,21.02%,4101.32万,17.33%,4.12,1.78亿,6455.45万,18.98%,2.82亿,7976.89万
2021,,,,,1.79,74.04%,3495.67万,1170.90%,1.85,2104.86万,2765.91万,19.58%,9710.24万,1.00亿
2020,,,,,1.03,36.06%,275.05万,61.57%,2.06,2683.76万,1119.81万,2.68%,7714.57万,6288.25万
2019,,,,,0.753991,-6.81%,170.24万,25.77%,2.18,473.22万,1622.26万,2.26%,8189.52万,5503.77万
2018,,,,,0.8091,20.46%,135.36万,-79.17%,2.22,380.60万,1469.04万,5.31%,8019.28万,4694.18万
2017,,,,,0.671677,-18.43%,649.88万,-57.99%,2.30,308.36万,2097.22万,9.68%,8633.92万,4002.12万
2016,,,,,0.823466,8.34%,1547.01万,13.76%,1.72,284.33万,1512.32万,18.79%,5758.30万,4206.50万
2015,,,,,0.760101,123.47%,1359.89万,602.59%,1.05,646.50万,120.01万,17.89%,3371.29万,4444.61万
2014,,,,,0.340139,False,193.55万,False,-1.38,167.82万,-1188.61万,5.69%,-688.61万,4619.22万
