报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,67.239,7.3727,9.12,25.7429,0.652986,-26.32%,1416.45万,6.83%,3.26,5.07亿,4.59亿,21.69%,24.00亿,2.57亿
2025,54.632,7.3727,7.41,9.4356,5.79,-3.31%,1.83亿,92.73%,3.24,6.20亿,4.45亿,31.01%,23.86亿,2.28亿
2024,42.098,7.3727,5.71,7.028,5.99,-10.33%,9507.81万,-28.12%,3.25,6.04亿,4.38亿,13.93%,23.81亿,2.41亿
2023,42.983,7.3727,5.83,6.4346,6.68,-12.28%,1.32亿,20.41%,3.17,5.26亿,3.83亿,17.56%,23.30亿,3.04亿
2022,39.665,7.3727,5.38,5.2054,7.62,1.00%,1.10亿,-42.20%,3.26,6.91亿,4.77亿,13.27%,24.10亿,2.90亿
2021,56.457,6.6734,8.46,7.4877,7.54,40.38%,1.90亿,59.56%,2.86,2.57亿,3.82亿,24.06%,19.23亿,2.62亿
2020,42.243,6.6734,6.33,7.8665,5.37,13.83%,1.19亿,85.85%,2.66,3.12亿,2.70亿,21.17%,18.01亿,2.76亿
2019,35.934,6.6916,5.37,7.6131,4.72,5.76%,6408.74万,-34.24%,2.63,3.78亿,2.52亿,11.98%,17.86亿,1.95亿
2018,23.425,6.6928,3.5,5.2522,4.46,5.50%,9745.32万,-4.12%,2.64,1.48亿,2.62亿,19.37%,17.96亿,1.11亿
2017,,,5.06,,4.23,83.59%,1.02亿,239.81%,2.58,2.94亿,2.38亿,25.61%,17.70亿,9552.02万
2016,,,7.44,,2.3,39.56%,2991.19万,27.86%,2.51,3.64亿,2.08亿,20.72%,17.05亿,8018.01万
2015,,,9.16,,1.65,-7.81%,2339.35万,372.39%,3.86,2.28亿,1.99亿,20.90%,8.61亿,7781.50万
2014,,,3.77,,1.79,2.98%,495.22万,-92.68%,3.85,2.51亿,1.97亿,4.84%,8.47亿,6248.36万
2013,,,4.13,,1.74,-10.84%,6761.31万,-30.37%,3.68,2.45亿,2.14亿,38.89%,7.61亿,3790.74万
2012,,,2.78,,1.95,12.14%,9710.16万,12.58%,7.21,3.03亿,2.14亿,49.80%,7.45亿,3036.33万
2011,,,4.15,,1.74,53.40%,8625.24万,38.59%,6.77,2.85亿,1.72亿,49.60%,7.00亿,2673.05万
2010,,,6.98,,1.13,31.07%,6223.65万,29.10%,15.89,4.90亿,1.39亿,54.91%,6.57亿,1590.56万
