报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,182.322,2.984,61.1,14.9444,3.05,44.47%,4431.58万,160.59%,6.29,4.98亿,6.01亿,14.51%,18.77亿,11.84亿
2025,105.276,2.984,35.28,9.588,10.98,46.45%,1.21亿,74.58%,6.14,3.73亿,5.60亿,11.01%,18.32亿,10.31亿
2024,87.61,2.984,29.36,11.6813,7.5,-17.51%,6927.29万,-54.25%,5.81,3.21亿,4.77亿,9.24%,17.34亿,6.34亿
2023,107.145,2.2963,46.66,11.7871,9.09,-10.13%,1.51亿,-29.01%,7.56,4.06亿,4.76亿,16.65%,17.36亿,4.12亿
2022,108.796,1.472,73.91,10.7506,10.12,25.74%,2.13亿,32.60%,6.37,3.82亿,4.02亿,21.08%,9.38亿,3.74亿
2021,51.123,1.472,34.73,6.3507,8.05,45.11%,1.61亿,83.21%,5.22,4.44亿,2.46亿,19.99%,7.69亿,3.41亿
2020,,,,,5.54,25.56%,8781.20万,18.28%,3.24,1.46亿,1.42亿,15.84%,3.58亿,2.24亿
2019,,,,,4.42,8.39%,7424.26万,17.43%,2.64,1.32亿,8223.81万,16.81%,2.92亿,1.70亿
2018,,,,,4.07,8.23%,6322.10万,39.14%,14.54,1593.87万,1.30亿,15.52%,1.45亿,1.37亿
2017,,,,,3.76,False,4543.62万,False,9.22,4919.26万,7869.47万,12.07%,9222.60万,1.08亿
