报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,87.429,17.8791,4.89,2.7702,7.89,23.02%,-3009.20万,68.55%,1.47,1.71亿,-5.61亿,-4.41%,34.49亿,14.99亿
2025,45.77,17.8791,2.56,1.2871,35.56,-11.68%,-6.14亿,-384.47%,1.56,2.08亿,-5.31亿,-20.75%,36.50亿,15.08亿
2024,42.91,17.8791,2.4,1.0658,40.26,-33.16%,-1.27亿,-454.05%,1.74,3.03亿,8311.50万,-3.42%,40.31亿,11.63亿
2023,48.095,17.8791,2.69,0.7984,60.24,17.89%,3578.80万,111.07%,1.85,6.92亿,2.10亿,1.21%,42.72亿,13.06亿
2022,53.64,18.9541,2.83,1.0499,51.09,-6.60%,-3.23亿,30.48%,1.66,8.32亿,1.74亿,-7.28%,40.25亿,13.04亿
2021,57.052,18.9541,3.01,1.043,54.7,12.80%,-4.65亿,17.16%,1.74,10.79亿,4.97亿,-10.02%,41.90亿,15.31亿
2020,66.339,18.9541,3.5,1.3678,48.5,-43.45%,-5.61亿,-192.20%,2.08,5.40亿,9.62亿,-13.85%,50.90亿,19.84亿
2019,115.051,18.9541,6.07,1.3417,85.75,-7.00%,6.09亿,-24.85%,2.61,24.09亿,15.24亿,9.21%,63.32亿,16.96亿
2018,137.607,18.9541,7.26,1.4923,92.21,5.82%,8.10亿,23.08%,2.46,37.25亿,11.78亿,9.29%,59.88亿,17.63亿
2017,,,10.75,,87.13,37.16%,6.58亿,38.62%,1.16,24.80亿,3.86亿,8.60%,65.05亿,15.75亿
2016,,,11.61,,63.53,-27.15%,4.75亿,1422.62%,2.71,31.06亿,12.53亿,-6.84%,67.88亿,12.14亿
2015,,,10.49,,43.8,-22.69%,3119.07万,-67.71%,3.09,13.05亿,6.94亿,1.37%,22.04亿,25.63亿
2014,,,10.78,,56.65,27.56%,9660.78万,-45.09%,3.09,5.35亿,6.97亿,2.70%,21.74亿,24.99亿
2013,,,5.97,,44.41,71.63%,1.76亿,12.99%,3.06,7.23亿,6.69亿,3.99%,20.79亿,24.09亿
2012,,,5.73,,25.87,18.88%,1.56亿,-2.98%,2.86,4.47亿,5.77亿,5.95%,19.57亿,39.07亿
2011,,,4.91,,21.77,7.85%,1.61亿,-10.97%,2.69,4.13亿,4.77亿,7.14%,18.39亿,28.22亿
2010,,,8.7,,20.18,25.28%,1.80亿,16.05%,2.50,5.73亿,3.67亿,8.24%,17.09亿,20.90亿
