报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,339.56,1.3174,257.75,16.4835,5.15,112.48%,1.08亿,108.98%,18.36,8.97亿,8.46亿,21.06%,24.19亿,7.78亿
2025,176.308,1.3174,133.83,12.5219,14.08,47.61%,2.90亿,80.42%,17.52,7.63亿,7.38亿,20.59%,23.08亿,7.71亿
2024,74.631,1.3174,56.65,7.823,9.54,15.09%,1.61亿,-10.38%,15.66,7.73亿,4.97亿,16.85%,20.63亿,5.78亿
2023,109.736,1.3142,83.5,13.2372,8.29,27.07%,1.79亿,31.28%,15.46,10.19亿,4.53亿,21.63%,20.32亿,3.09亿
2022,98.537,1.208,81.57,15.113,6.52,32.51%,1.37亿,28.66%,8.68,3.72亿,2.92亿,20.94%,10.49亿,3.02亿
2021,83.304,1.208,68.96,16.9317,4.92,58.74%,1.06亿,49.44%,7.71,4.52亿,1.93亿,21.57%,9.31亿,2.34亿
2020,,,,,3.1,53.31%,7103.89万,49.16%,4.51,1.05亿,9774.61万,22.91%,4.09亿,1.69亿
2019,,,,,2.02,131.70%,4762.51万,175.41%,3.72,1.68亿,3361.51万,23.55%,3.37亿,1.30亿
2018,,,,,0.872953,293.57%,1729.27万,352.57%,1.77,1332.14万,-53.61万,19.81%,1.13亿,6701.47万
2017,,,,,0.221804,False,-684.67万,False,0.76,446.32万,-1782.88万,-30.87%,3938.35万,5107.41万
