报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,37.715,3.0813,12.24,5.0966,1.85,22.82%,2786.47万,-7.69%,5.18,3.34亿,7.54亿,15.03%,15.96亿,2.70亿
2025,45.357,3.0813,14.72,6.0882,7.45,-3.13%,1.49亿,-19.84%,5.09,3.86亿,7.26亿,19.96%,15.69亿,2.55亿
2024,34.511,3.0813,11.2,4.4878,7.69,16.05%,1.86亿,12.46%,4.67,4.93亿,6.22亿,24.12%,14.39亿,1.85亿
2023,32.6,3.0813,10.58,4.917,6.63,21.30%,1.65亿,5.36%,4.52,5.46亿,5.40亿,24.89%,13.92亿,1.74亿
2022,22.564,2.3702,9.52,4.125,5.47,5.04%,1.57亿,11.64%,5.36,4.96亿,4.33亿,28.66%,12.71亿,1.67亿
2021,15.235,1.3168,11.57,2.9298,5.2,35.16%,1.40亿,29.87%,8.65,5.92亿,3.18亿,26.97%,11.40亿,1.18亿
2020,,,,,3.85,0.37%,1.08亿,-0.98%,6.57,2.62亿,1.92亿,28.06%,6.49亿,8287.87万
2019,,,,,3.84,19.18%,1.09亿,34.96%,5.63,1.86亿,1.09亿,28.45%,5.56亿,8456.95万
2018,,,,,3.22,25.64%,8085.39万,57.75%,4.03,6828.49万,1.40亿,25.12%,3.58亿,7801.52万
2017,,,,,2.56,False,5125.31万,False,2.99,6309.80万,6711.48万,20.01%,2.54亿,5756.89万
