报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,40.376,1.1068,36.48,4.2953,2.35,0.17%,6955.70万,1.31%,15.56,2.30亿,11.83亿,29.60%,17.22亿,566.77万
2025,40.686,1.1068,36.76,4.6287,8.79,14.93%,2.13亿,14.42%,14.93,2.27亿,11.13亿,24.22%,16.52亿,585.85万
2024,36.69,1.1068,33.15,4.8024,7.64,5.64%,1.86亿,6.50%,13.69,2.05亿,9.76亿,24.33%,15.15亿,684.33万
2023,27.57,1.1068,24.91,3.808,7.24,117.94%,1.75亿,1374.94%,12.81,1.79亿,8.77亿,24.14%,14.18亿,804.32万
2022,30.205,1.1068,27.29,9.0979,3.32,-22.00%,-1369.94万,-122.63%,11.24,8592.10万,7.03亿,-4.13%,12.44亿,700.62万
2021,22.9,1.1068,20.69,5.3756,4.26,24.81%,6052.33万,10.95%,11.53,6108.74万,7.35亿,14.22%,12.76亿,723.62万
2020,20.299,1.1068,18.34,5.9528,3.41,-36.52%,5454.96万,-53.39%,11.13,1.53亿,6.96亿,15.99%,12.32亿,665.34万
2019,24.471,1.1068,22.11,4.557,5.37,10.70%,1.17亿,27.08%,10.85,1.71亿,6.70亿,21.78%,12.00亿,833.76万
2018,19.535,1.1068,17.65,4.0278,4.85,8.74%,9208.61万,11.10%,9.94,6750.35万,5.81亿,18.97%,11.00亿,830.60万
2017,,,29.02,,4.46,11.24%,8288.80万,11.94%,9.25,4122.97万,5.13亿,18.57%,10.24亿,639.99万
2016,,,36.4,,4.01,0.11%,7404.43万,4.78%,8.64,6475.40万,4.52亿,18.46%,9.56亿,618.21万
2015,,,47.02,,4.01,-2.42%,7066.82万,7.09%,8.10,1.52亿,3.99亿,17.63%,8.96亿,703.47万
2014,,,,,4.11,6.47%,6598.68万,5.00%,6.43,3783.66万,3.47亿,16.07%,5.34亿,694.78万
2013,,,,,3.86,-0.14%,6284.27万,1.18%,5.75,3471.76万,2.97亿,16.29%,4.77亿,945.37万
2012,,,,,3.86,9.43%,6210.94万,6.12%,5.11,4491.44万,2.49亿,16.08%,4.24亿,921.21万
2011,,,,,3.53,False,5852.79万,False,4.48,1.05亿,2.02亿,16.58%,3.72亿,948.58万
