报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,68.093,6.7021,10.16,1.6706,10.19,10.45%,3286.57万,23.63%,3.45,17.28亿,1.55亿,3.21%,23.38亿,1178.09万
2025,80.358,6.7021,11.99,1.7841,45.04,4.52%,7006.10万,-53.34%,3.41,18.10亿,1.22亿,1.66%,23.12亿,1102.01万
2024,64.407,6.7021,9.61,1.4947,43.09,25.43%,1.50亿,116.08%,3.38,16.83亿,1.07亿,3.76%,22.96亿,1137.27万
2023,59.314,6.7021,8.85,1.7268,34.35,229.02%,6948.68万,139.03%,3.13,13.51亿,-3355.45万,2.39%,21.32亿,1266.57万
2022,79.822,6.7021,11.91,7.7123,10.35,-32.22%,-1.78亿,-39.30%,3.05,11.01亿,-1.08亿,-18.43%,20.59亿,1576.47万
2021,49.596,6.7021,7.4,3.2501,15.26,-18.71%,-1.28亿,46.85%,3.32,14.11亿,7009.10万,-9.48%,22.48亿,1402.81万
2020,52.679,6.7021,7.86,2.8051,18.78,-76.45%,-2.40亿,-192.76%,3.51,16.42亿,1.98亿,-13.94%,23.88亿,1327.17万
2019,48.858,6.7021,7.29,0.6129,79.72,12.63%,2.59亿,26.52%,3.98,26.71亿,5.30亿,3.62%,27.40亿,1596.84万
2018,43.832,6.7021,6.54,0.6193,70.78,10.73%,2.05亿,15.51%,3.82,25.26亿,4.39亿,3.08%,26.02亿,1762.78万
2017,,,10.49,,63.92,9.84%,1.77亿,29.87%,3.85,13.95亿,4.36亿,2.90%,25.77亿,2476.16万
2016,,,14.18,,58.19,-0.99%,1.37亿,248.09%,2.31,9.21亿,2.78亿,10.11%,14.61亿,6007.98万
2015,,,18.19,,3.06,1.33%,3923.17万,7.88%,2.28,2.42亿,1535.65万,12.83%,6.16亿,500.75万
2014,,,11.39,,3.02,-10.88%,3636.73万,-6.17%,2.05,9541.29万,-2241.08万,12.05%,5.54亿,484.27万
2013,,,5.45,,3.39,-3.68%,3875.76万,25.14%,2.37,1.44亿,-3261.97万,10.87%,5.82亿,532.38万
2012,,,5.73,,3.29,5.90%,3097.20万,51.26%,2.26,2.11亿,1890.89万,9.42%,6.09亿,635.16万
2011,,,5.48,,3.1,15.88%,2047.63万,202.30%,2.19,1.30亿,-1025.55万,6.60%,5.92亿,733.70万
2010,,,9.22,,2.68,21.32%,677.35万,112.89%,2.24,6570.14万,-3073.18万,2.53%,6.04亿,486.15万
