报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,24.893,1.5225,16.35,2.33,-5.22%,176.73万,-8.65%,3.25,10.6837,1409.4828,5.0308,PE；PB,7304.53万,1.93亿,0.71%,5.02亿,3300.12万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,舟山天顺股权投资有限公司
2026-03-31,24.893,1.5225,16.35,2.33,-5.22%,176.73万,-8.65%,3.25,2.6709,1409.4828,5.0308,PE；PB,7304.53万,1.93亿,0.71%,5.02亿,3300.12万,,,舟山天顺股权投资有限公司
2025,23.995,1.5225,15.76,11.37,-25.69%,-2383.34万,-367.29%,3.23,2.1104,,4.8793,PE；PB,8071.02万,1.91亿,-2.32%,5.00亿,1.04亿,0.03,,舟山天顺股权投资有限公司
2024,11.201,1.0875,10.3,15.3,61.00%,891.67万,120.56%,3.41,0.7321,175.7679,3.0205,PE；PB,1.43亿,2.18亿,0.71%,5.28亿,6863.77万,0.0,,舟山天顺股权投资有限公司
2023,13.311,1.0875,12.24,9.5,-23.45%,-4336.21万,-1342.15%,4.72,1.4012,,2.5932,PE；PB,1.71亿,2.09亿,-2.85%,5.36亿,7861.53万,,,舟山天顺股权投资有限公司
2022,19.553,1.0875,17.98,12.41,-4.68%,349.09万,-91.30%,5.12,1.5756,560.1246,3.5117,PE；PB,3.04亿,2.52亿,0.98%,5.75亿,6109.37万,0.11100000000000002,,舟山天顺股权投资有限公司
2021,7.864,0.7468,10.53,13.02,15.09%,4011.02万,36.90%,5.2,0.604,27.7251,2.025,PE；PB,2.59亿,2.67亿,3.98%,5.83亿,7164.10万,0.079,,舟山天顺股权投资有限公司
2020,7.229,0.7468,9.68,11.31,-5.71%,2929.91万,47.78%,6.51,0.6392,24.8205,1.4869,PE；PB,1.37亿,2.34亿,2.57%,4.93亿,9249.19万,0.05500000000000001,,舟山天顺股权投资有限公司
2019,10.351,0.7468,13.86,12.0,26.51%,1982.66万,241.28%,6.17,0.8626,51.3333,2.2464,PE；PB,6792.51万,2.10亿,1.43%,4.70亿,9849.42万,0.016,,舟山天顺股权投资有限公司
2018,6.206,0.7468,8.31,9.49,-6.74%,580.95万,-85.91%,5.92,0.654,103.875,1.4037,PE；PB,1.17亿,1.95亿,-0.09%,4.60亿,6667.64万,0.12,,舟山天顺股权投资有限公司
2017,,,15.59,10.17,84.97%,4122.46万,16.34%,5.97,,28.3455,2.6114,PE；PB,6941.13万,1.99亿,4.27%,4.52亿,5671.45万,0.1,,舟山天顺股权投资有限公司
2016,,,31.8,5.5,12.91%,3543.48万,8.27%,5.52,,60.0,5.7609,PE；PB,7594.42万,1.74亿,6.50%,4.16亿,848.00万,,,舟山天顺股权投资有限公司
2015,,,,4.87,-12.66%,3272.91万,1.06%,4.83,,,,PE；PB,6234.37万,1.39亿,6.70%,2.71亿,433.46万,,,舟山天顺股权投资有限公司
2014,,,,5.58,1.93%,3238.43万,2.14%,4.36,,,,PE；PB,5345.59万,1.15亿,5.81%,2.44亿,1408.87万,,,舟山天顺股权投资有限公司
2013,,,,5.47,18.97%,3170.63万,0.33%,3.88,,,,PE；PB,6996.27万,8799.06万,5.79%,2.17亿,779.75万,,,舟山天顺股权投资有限公司
2012,,,,4.6,24.93%,3160.23万,32.62%,3.41,,,,PE；PB,1.07亿,6347.03万,6.88%,1.91亿,546.76万,,,舟山天顺股权投资有限公司
2011,,,,3.68,False,2382.99万,False,2.9,,,,PE；PB,8324.40万,3699.03万,6.47%,1.62亿,2000.00,,,舟山天顺股权投资有限公司
