报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,64.868,12.9737,5.0,9.653,1.68,-18.60%,-7645.21万,-11.83%,0.0034,6.36亿,-41.36亿,-48.52%,3743.37万,2.57亿
2025,92.762,12.9737,7.15,11.1627,8.31,-16.10%,-4.30亿,71.81%,0.06,5.25亿,-40.59亿,-54.88%,1.20亿,2.55亿
2024,62.144,12.9737,4.79,6.2708,9.91,-33.00%,-15.25亿,-1332.27%,0.40,5.22亿,-36.29亿,-161.02%,5.90亿,3.75亿
2023,58.641,12.9737,4.52,3.9649,14.79,-16.89%,-1.06亿,-1113.52%,1.59,9.33亿,-21.04亿,-9.15%,22.00亿,3.21亿
2022,55.398,12.9737,4.27,3.114,17.79,-13.60%,1050.68万,100.68%,1.67,9.75亿,-19.98亿,0.13%,23.37亿,2.77亿
2021,68.112,12.9737,5.25,3.308,20.59,-6.42%,-15.55亿,-168.08%,1.66,15.97亿,-20.08亿,-77.59%,23.85亿,2.60亿
2020,123.311,13.3598,9.23,5.605,22.0,-10.02%,-5.80亿,-264.60%,2.77,29.47亿,-4.42亿,-29.75%,39.72亿,3.01亿
2019,79.892,13.3598,5.98,3.2676,24.45,-1.07%,-1.59亿,-233.09%,3.34,36.29亿,1.36亿,-7.96%,46.31亿,4.82亿
2018,68.402,13.3598,5.12,2.7671,24.72,35.48%,1.20亿,38.03%,3.45,26.85亿,5.79亿,4.14%,48.25亿,4.56亿
2017,,,12.7,,18.25,18.17%,8662.66万,-47.38%,3.63,39.69亿,5.89亿,4.45%,50.77亿,5.07亿
2016,,,12.39,,15.44,-8.00%,1.65亿,-15.69%,4.06,31.94亿,7.20亿,10.56%,56.30亿,3.62亿
2015,,,18.93,,16.78,21.20%,1.95亿,19.96%,4.21,12.22亿,5.80亿,12.03%,25.37亿,3.58亿
2014,,,7.41,,13.85,31.59%,1.63亿,73.46%,3.28,9.54亿,4.02亿,12.70%,17.28亿,2.82亿
2013,,,5.42,,10.52,10.61%,9384.50万,21.48%,3.00,7.31亿,2.64亿,9.99%,15.90亿,3.02亿
2012,,,4.81,,9.51,31.80%,7725.28万,-26.48%,2.82,7.12亿,1.97亿,8.33%,14.90亿,3.33亿
2011,,,4.87,,7.22,17.72%,1.05亿,165.94%,5.31,7.25亿,1.46亿,15.12%,13.32亿,3.02亿
2010,,,7.13,,6.13,18.56%,3951.08万,-39.77%,2.02,1.07亿,4389.24万,7.08%,4.92亿,2.51亿
