报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益
2026-03-31,134.756,5.7835,23.3,79.1892,0.425424,419.51%,-4436.72万,22.84%,2.59,13.78亿,-29.06亿,-104.29%,14.96亿
2025,157.543,5.7835,27.24,422.484,0.372897,-77.91%,-3.17亿,-31.92%,2.66,15.35亿,-28.62亿,-849.74%,15.36亿
2024,76.708,5.7675,13.3,45.3893,1.69,-9.02%,-2.40亿,15.41%,3.14,16.87亿,-25.45亿,-142.31%,18.11亿
2023,87.055,5.75,15.14,46.8038,1.86,False,-2.84亿,41.26%,3.47,19.19亿,-23.05亿,-153.06%,19.98亿
2022,76.36,5.75,13.28,,0.0,False,-4.83亿,-35.09%,3.85,22.35亿,-20.21亿,False,22.15亿
2021,,,,,0.0,False,-3.58亿,66.02%,1.49,7.24亿,-15.37亿,False,6.85亿
2020,,,,,0.0,-100.00%,-10.53亿,-1009.06%,2.20,10.32亿,-11.79亿,False,10.10亿
2019,,,,,0.553,False,-9498.59万,7.88%,-0.02,3677.67万,-3.72亿,-171.76%,-193.68万
2018,,,,,0.0,False,-1.03亿,False,-0.76,235.88万,-2.77亿,False,-4421.53万
