报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,70.952,5.4369,13.05,6.4036,2.77,-15.17%,5027.13万,-47.91%,6.04,16.39亿,25.46亿,18.16%,35.42亿,7.58亿
2025,82.173,5.4347,15.12,6.6429,12.37,-0.47%,3.05亿,-1.41%,5.94,13.34亿,24.96亿,24.64%,34.89亿,7.50亿
2024,79.075,5.4347,14.55,6.3616,12.43,13.58%,3.09亿,60.76%,5.45,14.25亿,22.57亿,24.87%,32.18亿,8.38亿
2023,64.193,5.5101,11.65,5.8624,10.95,-22.78%,1.92亿,-49.87%,4.77,15.03亿,20.09亿,17.57%,28.93亿,7.80亿
2022,77.362,5.5101,14.04,5.4557,14.18,26.89%,3.84亿,-20.68%,4.67,5.55亿,19.19亿,27.07%,25.72亿,5.46亿
2021,76.205,5.5101,13.83,6.8223,11.17,69.40%,4.84亿,83.79%,4.14,5.02亿,16.69亿,45.65%,22.83亿,4.30亿
2020,83.643,5.5101,15.18,12.6924,6.59,-14.41%,2.63亿,-23.42%,5.28,13.61亿,12.63亿,44.28%,28.79亿,3.20亿
2019,56.94,4.7929,11.88,7.9304,7.18,8.81%,3.44亿,11.81%,3.64,6.06亿,10.89亿,47.84%,17.43亿,3.07亿
2018,54.975,4.7929,11.47,8.3295,6.6,57.24%,3.07亿,135.74%,3.26,5.83亿,8.39亿,46.56%,15.62亿,2.52亿
2017,,,16.62,,4.2,27.58%,1.30亿,197.91%,6.68,4.41亿,5.86亿,31.06%,12.81亿,2.03亿
2016,,,14.31,,3.29,117.62%,4377.28万,262.52%,4.15,5830.10万,4.76亿,13.30%,7.53亿,1.65亿
2015,,,10.76,,1.51,-4.80%,1207.47万,-67.62%,3.93,7216.75万,4.38亿,7.98%,7.12亿,1.77亿
2014,,,6.61,,1.59,-13.83%,3728.72万,3.43%,7.82,6773.63万,4.36亿,23.39%,7.09亿,2.04亿
2013,,,,,1.84,-18.41%,3605.04万,-57.07%,8.09,6439.01万,4.01亿,19.76%,6.16亿,1.53亿
2012,,,,,2.26,-29.59%,8397.27万,-43.14%,7.56,1.48亿,3.77亿,37.16%,5.14亿,1.77亿
2011,,,,,3.21,False,1.48亿,False,6.32,1.39亿,3.01亿,46.01%,4.30亿,9881.51万
