报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,81.085,4.1646,19.47,17.7818,1.14,35.99%,3548.85万,49.66%,3.33,5.53亿,3.43亿,31.33%,13.97亿,9392.75万
2025,73.838,4.1646,17.73,18.3221,4.03,27.73%,1.27亿,48.59%,3.25,5.23亿,3.07亿,31.57%,13.63亿,9221.37万
2024,,,,,3.15,28.65%,8516.00万,62.25%,2.97,1.05亿,2.21亿,27.41%,10.98亿,9394.00万
2023,,,,,2.45,15.24%,5248.57万,11.34%,2.72,2.67亿,1.42亿,22.09%,10.06亿,1.06亿
2022,,,,,2.13,37.37%,4713.93万,126.92%,2.57,3.39亿,9363.46万,22.65%,9.47亿,8977.55万
2021,,,,,1.55,58.58%,2077.38万,142.44%,2.41,6.11亿,5037.64万,13.96%,8.89亿,4601.13万
2020,,,,,0.976697,32.47%,856.87万,179.17%,5.06,2155.63万,-1409.26万,9.61%,1.26亿,2173.48万
2019,,,,,0.737307,False,-1082.32万,False,4.66,2034.52万,-2266.13万,-14.44%,1.15亿,2191.20万
