报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,43.228,1.9018,22.73,3.0272,3.57,-0.87%,3529.08万,-7.74%,9.70,4.86亿,10.47亿,9.87%,19.87亿,2.28亿
2025,49.219,1.9018,25.88,3.1672,15.54,2.33%,1.65亿,2.86%,9.51,4.54亿,10.12亿,10.53%,19.52亿,2.04亿
2024,33.525,1.9157,17.5,2.2085,15.18,-20.11%,1.61亿,-29.15%,9.07,4.98亿,9.41亿,10.04%,19.13亿,2.20亿
2023,35.657,1.5968,22.33,1.8757,19.01,-26.31%,2.27亿,8.33%,10.56,5.64亿,9.13亿,12.30%,18.73亿,2.43亿
2022,23.894,1.2247,19.51,0.9265,25.79,13.46%,2.09亿,21.50%,12.09,6.43亿,7.66亿,8.13%,14.80亿,3.62亿
2021,19.408,0.9264,20.95,0.8538,22.73,20.01%,1.72亿,27.47%,14.08,6.54亿,6.37亿,7.58%,13.04亿,1.89亿
2020,14.406,0.9264,15.55,0.7606,18.94,14.80%,1.35亿,28.51%,12.67,7.67亿,5.11亿,7.13%,11.74亿,1.94亿
2019,,,,,16.5,15.83%,1.05亿,14.70%,8.49,2.23亿,4.15亿,6.37%,5.90亿,1.79亿
2018,,,,,14.25,22.12%,9166.41万,19.32%,7.28,1.54亿,3.31亿,6.43%,5.06亿,1.69亿
2017,,,,,11.67,13.46%,7681.95万,13.87%,5.48,7642.99万,2.68亿,6.59%,3.62亿,1.56亿
2016,,,,,10.28,False,6746.25万,False,4.52,7577.27万,2.10亿,6.56%,2.98亿,1.55亿
2014,,,,,9.62,9.62%,5382.36万,14.46%,3.32,5725.38万,1.32亿,5.39%,2.16亿,1.46亿
2013,,,,,8.78,19.69%,4702.37万,28.15%,2.70,4022.99万,9547.66万,5.11%,1.77亿,1.17亿
2012,,,,,7.33,False,3669.32万,False,2.14,4969.41万,6230.81万,4.48%,1.42亿,7327.94万
