报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,272.407,26.2182,10.39,0.6191,329.98,3.99%,20.74亿,0.68%,8.45,71.19亿,178.05亿,6.76%,238.97亿,33.81亿
2024,238.31,26.4202,9.02,0.5166,461.27,0.72%,29.83亿,2.31%,7.99,87.25亿,169.11亿,6.99%,227.45亿,24.46亿
2023,227.504,26.4232,8.61,0.4967,457.99,6.94%,29.16亿,14.74%,7.23,98.90亿,151.12亿,6.96%,206.11亿,28.79亿
2022,173.774,22.6563,7.67,0.4058,428.26,6.25%,25.41亿,40.22%,6.42,95.85亿,130.78亿,6.01%,188.58亿,30.58亿
2021,222.13,22.1908,10.01,0.608,365.35,18.68%,18.12亿,19.13%,5.87,89.27亿,98.09亿,5.61%,138.29亿,25.41亿
2020,102.174,17.3765,5.88,0.3346,305.38,-7.72%,15.21亿,-4.44%,6.20,87.25亿,85.43亿,4.97%,139.36亿,24.00亿
2019,98.286,17.3957,5.65,0.4032,243.74,13.36%,15.92亿,16.41%,5.85,66.70亿,67.02亿,6.54%,106.44亿,23.35亿
2018,74.106,17.3957,4.26,0.3447,215.01,9.96%,13.68亿,39.98%,5.00,76.09亿,54.30亿,6.53%,91.45亿,33.95亿
2017,,,7.54,,195.54,2.88%,9.77亿,91.04%,4.31,96.87亿,44.18亿,5.01%,79.45亿,36.51亿
2016,,,5.36,,190.07,-15.88%,5.11亿,-23.02%,3.91,101.28亿,36.44亿,2.68%,72.20亿,41.70亿
2015,,,5.91,,225.96,-1.17%,6.64亿,347.82%,5.51,89.39亿,34.75亿,2.87%,67.94亿,56.53亿
2014,,,6.62,,228.65,10.29%,1.48亿,64.48%,4.06,65.74亿,28.66亿,0.24%,44.97亿,49.39亿
2013,,,4.08,,207.32,-2.45%,9018.77万,-87.96%,3.91,50.88亿,27.52亿,0.34%,44.11亿,48.39亿
2012,,,5.94,,212.51,-17.56%,7.49亿,-52.23%,4.16,59.35亿,28.99亿,3.60%,46.66亿,41.01亿
2011,,,6.15,,257.61,4.87%,15.68亿,9.96%,4.82,55.00亿,28.63亿,6.21%,47.62亿,42.65亿
2010,,,12.99,,239.33,32.86%,14.26亿,91.58%,4.38,83.89亿,20.04亿,6.08%,34.81亿,23.25亿
