报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,32.571,17.2335,1.89,1.9372,12.61,-2.86%,-3903.83万,-74.36%,1.37,9.28亿,-14.06亿,-3.47%,24.35亿,1.77亿
2024,34.295,17.2335,1.99,1.7242,19.89,8.63%,-4.70亿,-3501.83%,1.42,10.79亿,-13.67亿,-23.63%,25.21亿,1.51亿
2023,32.506,17.9589,1.81,1.7753,18.31,-25.91%,1382.85万,105.58%,1.68,10.25亿,-8.97亿,1.26%,30.88亿,2.13亿
2022,34.481,17.9589,1.92,1.3954,24.71,-11.65%,-2.48亿,60.98%,1.67,7.68亿,-9.10亿,-10.40%,30.69亿,2.22亿
2021,34.301,17.9589,1.91,1.2263,27.97,10.03%,-6.35亿,-194.16%,1.81,11.58亿,-6.62亿,-24.31%,33.41亿,2.91亿
2020,34.661,17.9589,1.93,1.3641,25.41,-17.77%,-2.16亿,79.34%,2.14,6.22亿,-2698.60万,-8.60%,39.80亿,5.24亿
2019,52.44,17.9589,2.92,1.6965,30.91,-18.79%,-10.46亿,-2545.20%,2.26,9.49亿,1.89亿,-33.77%,42.01亿,21.83亿
2018,44.358,17.9589,2.47,1.1655,38.06,6.42%,4277.22万,-71.84%,2.85,10.35亿,12.47亿,1.27%,52.46亿,25.95亿
2017,,,5.53,,35.76,31.55%,1.52亿,44.41%,2.83,19.36亿,12.20亿,4.94%,52.01亿,33.61亿
2016,,,6.04,,27.19,11.75%,1.05亿,-47.26%,2.56,9.16亿,10.80亿,3.94%,44.92亿,29.95亿
2015,,,7.89,,24.33,-23.04%,1.99亿,-49.88%,2.49,11.28亿,10.02亿,8.19%,42.44亿,25.91亿
2014,,,5.73,,31.61,32.06%,3.98亿,30.52%,5.61,15.78亿,8.60亿,12.58%,36.16亿,21.91亿
2013,,,6.68,,23.93,29.32%,3.05亿,26.92%,3.89,11.11亿,5.61亿,12.75%,21.80亿,10.34亿
2012,,,5.48,,18.51,41.43%,2.40亿,42.85%,6.82,9.74亿,3.29亿,12.98%,19.05亿,5.83亿
2011,,,,,13.09,52.01%,1.68亿,245.47%,3.44,1.64亿,1.58亿,12.85%,4.51亿,2.51亿
2010,,,,,8.61,66.75%,4866.91万,-8.57%,2.16,1.34亿,803.08万,5.65%,2.83亿,1.34亿
