报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,2119.736,413.2039,5.13,0.1019,15600.0,-4.20%,381.82亿,-3.83%,11.67,3450.38亿,4091.84亿,3.17%,8167.41亿,8280.72亿
2024,2384.271,416.1032,5.73,0.1089,21900.0,-3.46%,461.94亿,-14.87%,10.89,4244.41亿,3825.03亿,2.87%,7719.81亿,7721.68亿
2023,1831.883,419.1951,4.37,0.0807,22700.0,10.24%,542.64亿,6.50%,9.98,3588.06亿,3498.38亿,3.25%,7310.70亿,7963.43亿
2022,1979.305,419.3443,4.72,0.0961,20600.0,8.58%,509.50亿,-1.16%,8.92,3352.74亿,3075.74亿,3.37%,6803.87亿,7715.49亿
2021,1740.849,419.4817,4.15,0.0921,18900.0,17.11%,515.49亿,14.74%,7.96,3280.80亿,2703.67亿,4.11%,6416.79亿,7034.52亿
2020,1657.62,419.6507,3.95,0.1023,16200.0,13.75%,449.25亿,7.27%,6.92,2961.04亿,2319.39亿,4.39%,5771.48亿,6751.50亿
2019,1804.952,419.7563,4.3,0.1271,14200.0,18.39%,418.81亿,9.52%,6.10,2933.43亿,1975.41亿,4.45%,5018.35亿,5789.18亿
2018,1775.973,419.8517,4.23,0.148,12000.0,13.78%,382.41亿,16.09%,5.26,3221.23亿,1656.28亿,4.62%,4292.64亿,6349.67亿
2017,,,4.65,,10500.0,9.83%,329.42亿,10.28%,6.59,2778.20亿,1381.02亿,4.43%,3417.29亿,5358.87亿
2016,,,4.47,,9597.65,8.99%,298.70亿,14.61%,5.78,3219.87亿,1132.12亿,4.29%,2909.99亿,4942.69亿
2015,,,3.08,,8805.77,10.07%,260.62亿,15.47%,5.03,2175.40亿,927.06亿,4.08%,2387.83亿,3875.89亿
2014,,,3.47,,8000.29,17.34%,225.70亿,10.65%,4.57,1551.07亿,737.53亿,4.15%,1969.13亿,3482.73亿
2013,,,1.43,,6817.92,19.17%,203.99亿,29.64%,3.93,1243.75亿,561.78亿,4.31%,1645.64亿,3158.49亿
2012,,,1.71,,5715.16,16.33%,157.35亿,15.32%,3.40,1183.65亿,395.57亿,3.99%,1395.54亿,2543.82亿
2011,,,1.25,,4912.9,30.27%,136.44亿,47.66%,2.97,907.31亿,265.70亿,3.98%,1194.92亿,2115.78亿
2010,,,1.44,,3706.57,42.25%,92.40亿,51.68%,2.57,832.18亿,160.44亿,3.97%,1032.81亿,1157.01亿
