报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1335.528,246.8629,5.41,0.1291,7760.59,-5.39%,174.90亿,-14.97%,12.76,2036.94亿,2121.67亿,2.48%,5308.58亿,2571.15亿
2024,1509.254,247.4187,6.1,0.1301,11600.0,-8.17%,278.87亿,-16.71%,12.30,2620.87亿,2009.74亿,2.66%,5101.40亿,2457.16亿
2023,1297.015,247.522,5.24,0.1029,12600.0,9.45%,334.83亿,7.07%,11.43,2433.93亿,1811.02亿,2.99%,4599.02亿,2193.61亿
2022,1237.61,247.522,5.0,0.1076,11500.0,7.56%,312.73亿,13.24%,10.33,2487.61亿,1555.28亿,3.04%,4230.18亿,2078.71亿
2021,1238.375,245.7093,5.04,0.1157,10700.0,10.11%,276.18亿,9.65%,9.35,1860.67亿,1340.69亿,2.85%,3583.43亿,2034.46亿
2020,1088.492,245.7093,4.43,0.1117,9747.49,14.56%,251.88亿,6.38%,8.49,1798.26亿,1151.25亿,2.81%,3131.94亿,1926.62亿
2019,1189.233,245.7093,4.84,0.1398,8508.84,14.92%,236.78亿,37.68%,7.73,1635.99亿,976.66亿,2.99%,2454.75亿,1997.39亿
2018,1274.712,228.443,5.58,0.1722,7404.36,6.79%,171.98亿,7.04%,7.00,1387.71亿,800.62亿,2.36%,2221.44亿,1652.41亿
2017,,,6.6,,6933.67,7.77%,160.67亿,28.44%,6.28,1333.55亿,672.81亿,2.06%,1697.20亿,2424.63亿
2016,,,6.9,,6433.57,3.08%,125.09亿,2.05%,5.62,1242.08亿,566.84亿,1.99%,1491.59亿,2248.04亿
2015,,,8.4,,6241.04,1.88%,122.58亿,18.32%,5.19,1008.62亿,486.09亿,1.90%,1394.01亿,2467.58亿
2014,,,7.13,,6125.59,9.30%,103.60亿,10.51%,4.49,774.63亿,397.30亿,1.75%,1090.64亿,2415.17亿
2013,,,2.01,,5604.44,15.80%,93.75亿,26.85%,4.07,815.56亿,319.66亿,1.80%,968.00亿,2255.73亿
2012,,,2.24,,4839.92,5.05%,73.90亿,10.47%,3.68,726.96亿,240.89亿,1.66%,881.60亿,1980.28亿
2011,,,1.82,,4607.2,-2.75%,66.90亿,-9.55%,3.38,636.43亿,178.77亿,1.57%,813.50亿,1516.99亿
2010,,,3.08,,4737.25,36.52%,73.97亿,7.58%,3.13,573.71亿,127.57亿,1.75%,742.89亿,1189.69亿
