报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,22.165,2.0041,11.06,8.7493,1.9,-38.30%,-834.14万,-147.09%,5.04,3.28亿,4.03亿,-4.38%,10.33亿,5849.99万
2024,16.673,2.004,8.32,3.9698,4.2,1.07%,2300.36万,280.37%,5.18,2.34亿,4.31亿,5.48%,10.62亿,9418.19万
2023,27.993,2.0038,13.97,6.7453,4.15,-34.78%,604.76万,-88.36%,5.19,1.17亿,4.15亿,1.46%,10.64亿,1.01亿
2022,31.335,1.9621,15.97,4.9192,6.37,-43.06%,5197.59万,-42.92%,5.09,1.50亿,4.15亿,8.17%,10.31亿,1.14亿
2021,24.637,1.9218,12.82,2.2037,11.18,30.41%,9106.23万,75.45%,4.60,2.11亿,3.77亿,8.15%,9.22亿,1.43亿
2020,9.264,1.0673,8.68,1.081,8.57,17.52%,5190.28万,103.09%,7.41,4.13亿,3.01亿,6.05%,8.44亿,4.29亿
2019,8.774,1.0674,8.22,1.2036,7.29,44.59%,2555.69万,5.42%,6.76,1.87亿,2.56亿,3.50%,7.22亿,3.47亿
2018,7.65,1.0685,7.16,1.5179,5.04,24.91%,2424.29万,-30.57%,6.17,1.41亿,2.36亿,4.81%,6.59亿,3.88亿
2017,,,10.67,,4.04,6.58%,3491.75万,-19.45%,6.03,1.78亿,2.18亿,8.65%,6.17亿,2.30亿
2016,,,25.9,,3.79,0.85%,4334.62万,-4.29%,5.82,1.96亿,2.00亿,11.44%,5.95亿,1.32亿
2015,,,,,3.76,-6.81%,4528.90万,18.25%,4.19,7053.56万,1.61亿,12.05%,3.22亿,7447.95万
2014,,,,,4.03,-0.76%,3830.06万,6.92%,3.60,5583.16万,1.20亿,9.50%,2.76亿,9377.97万
2013,,,,,4.06,19.52%,3582.18万,7.85%,3.11,5427.08万,8528.52万,8.82%,2.39亿,1.38亿
2012,,,,,3.4,8.11%,3321.57万,37.42%,2.93,1.11亿,7608.56万,9.77%,2.25亿,7818.12万
2011,,,,,3.14,False,2417.01万,False,2.49,3089.04万,4619.15万,7.69%,1.91亿,1.25亿
