报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.508,8.0386,5.91,1.3395,26.6,20.46%,7816.08万,151.91%,3.01,6.46亿,6.61亿,2.92%,24.33亿,9.34亿
2024,40.354,8.0386,5.02,1.3149,30.69,-22.31%,5197.77万,-13.50%,2.99,7.58亿,6.27亿,1.66%,24.15亿,9.47亿
2023,31.431,8.0386,3.91,0.7955,39.51,16.96%,6008.98万,107.47%,2.98,7.48亿,6.21亿,1.51%,24.11亿,11.88亿
2022,28.215,8.0386,3.51,0.8353,33.78,-10.60%,2896.26万,-72.64%,2.91,7.57亿,5.64亿,0.87%,23.56亿,14.22亿
2021,31.757,8.0806,3.93,0.8406,37.78,26.47%,1.06亿,36.59%,2.90,6.66亿,5.78亿,2.83%,23.56亿,15.37亿
2020,25.38,7.0111,3.62,0.8494,29.88,13.33%,7748.53万,-5.96%,2.79,6.36亿,5.12亿,2.53%,19.72亿,13.32亿
2019,25.45,7.0111,3.63,0.9655,26.36,-9.16%,8239.40万,0.96%,2.73,4.46亿,4.70亿,3.05%,19.31亿,15.34亿
2018,19.702,7.0114,2.81,0.6789,29.02,45.75%,8161.38万,20.29%,2.68,6.69亿,4.28亿,2.76%,19.00亿,14.16亿
2017,,,3.97,,19.91,40.72%,6784.81万,-1.45%,2.61,5.35亿,3.85亿,3.34%,18.51亿,13.94亿
2016,,,6.64,,14.15,10.27%,6884.33万,96.49%,2.57,4.92亿,3.56亿,4.84%,18.15亿,11.55亿
2015,,,10.99,,12.83,-4.38%,3503.64万,-11.34%,7.51,2.04亿,3.15亿,2.73%,17.49亿,9.90亿
2014,,,4.03,,13.42,9.14%,3951.82万,11.28%,5.74,1.60亿,2.96亿,2.94%,12.17亿,10.62亿
2013,,,2.34,,12.3,12.66%,3551.23万,-23.37%,5.62,1.54亿,2.69亿,2.89%,11.90亿,9.02亿
2012,,,2.22,,10.91,-15.46%,4634.10万,-47.78%,5.57,2.47亿,2.63亿,4.25%,11.81亿,7.69亿
2011,,,3.21,,12.91,20.61%,8874.30万,6.21%,5.50,2.70亿,2.48亿,6.87%,11.67亿,6.63亿
2010,,,,,10.7,75.61%,8355.20万,172.39%,2.73,2.06亿,1.62亿,8.00%,4.35亿,4.41亿
