报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.318,2.6426,14.5,9.3917,3.06,122.34%,-725.24万,56.61%,2.43,6249.86万,5665.58万,-2.14%,7.18亿,1.06亿
2024,12.42,2.6426,4.7,3.569,3.48,-22.41%,-9947.35万,7.97%,2.46,4326.72万,6390.82万,-29.83%,6.84亿,3904.08万
2023,17.811,2.6426,6.74,3.9757,4.48,-43.94%,-1.08亿,-95.14%,2.83,1.06亿,1.63亿,-24.17%,7.73亿,410.31万
2022,15.063,2.6426,5.7,1.8829,8.0,-39.13%,-5539.19万,-352.57%,3.24,1.82亿,2.71亿,-6.70%,8.82亿,False
2021,14.561,2.6426,5.51,1.1081,13.14,14.51%,2193.13万,-47.05%,3.46,3.04亿,3.31亿,1.64%,9.37亿,False
2020,11.302,2.0328,5.56,0.9854,11.47,26.52%,4141.99万,31.35%,4.48,2.58亿,3.33亿,3.55%,9.34亿,False
2019,14.25,2.0328,7.01,1.5711,9.07,17.57%,3153.33万,-43.79%,4.24,3.48亿,2.91亿,3.48%,8.79亿,5.47亿
2018,11.79,2.0328,5.8,1.5292,7.71,3.89%,5610.39万,-18.08%,4.14,1.14亿,2.74亿,7.27%,8.43亿,5.59亿
2017,,,10.71,,7.43,17.69%,6848.80万,12.86%,3.94,1.10亿,2.36亿,9.22%,8.00亿,5.80亿
2016,,,,,6.31,58.65%,6068.28万,92.84%,2.79,8948.63万,1.75亿,9.62%,4.25亿,4.65亿
2015,,,,,3.98,-14.08%,3146.80万,-18.66%,2.39,5743.59万,1.20亿,7.91%,3.64亿,4.03亿
2014,,,,,4.63,-6.25%,3868.78万,-17.87%,2.18,1616.13万,9184.08万,8.36%,3.33亿,3.96亿
2013,,,,,4.94,0.45%,4710.42万,34.21%,1.93,8836.57万,5743.65万,9.54%,2.95亿,3.78亿
2012,,,,,4.91,False,3509.82万,False,1.62,5351.43万,1485.60万,7.14%,2.47亿,2.71亿
