报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,40.583,11.4965,3.53,7.1617,4.25,20.03%,-3190.39万,46.32%,0.28,3471.96万,-28.42亿,-7.19%,3.71亿,1.03亿
2024,32.305,11.4965,2.81,3.8367,8.42,178.02%,1762.14万,103.53%,0.26,9051.03万,-28.11亿,5.31%,3.44亿,1.03亿
2023,36.559,11.4965,3.18,12.0657,3.03,-50.59%,-4.99亿,6.89%,0.20,2644.80万,-28.28亿,-223.61%,2.49亿,9603.90万
2022,39.701,10.5869,3.75,6.4765,6.13,-65.11%,-5.36亿,-2383.98%,0.67,2316.61万,-23.29亿,-111.99%,8.96亿,1.13亿
2021,30.908,8.1985,3.77,1.7591,17.57,24.73%,2345.87万,-41.12%,0.63,2932.82万,-17.94亿,2.23%,8.58亿,1.75亿
2020,32.056,8.1985,3.91,2.2751,14.09,-25.59%,3983.96万,-14.28%,0.60,6659.48万,-18.18亿,5.42%,8.16亿,2.04亿
2019,27.875,8.1985,3.4,1.4725,18.93,448.06%,4647.48万,106.35%,0.54,8919.21万,-18.58亿,6.66%,7.54亿,15.26亿
2018,26.727,8.1985,3.26,7.747,3.45,-54.42%,-7.32亿,30.26%,0.51,8667.62万,-19.04亿,-210.33%,5.91亿,12.34亿
2017,,,5.42,,7.58,-28.06%,-10.49亿,-2730.47%,1.41,4.08亿,-11.73亿,-138.54%,11.80亿,18.88亿
2016,,,7.69,,10.54,10.04%,3987.71万,90.16%,2.69,5.57亿,-1.24亿,3.70%,22.10亿,18.00亿
2015,,,10.1,,9.57,315.71%,2097.06万,128.13%,2.64,12.64亿,-1.64亿,2.09%,21.70亿,14.38亿
2014,,,7.4,,2.3,-36.45%,-7455.32万,-2474.23%,0.93,3.88亿,-1.85亿,-32.70%,5.52亿,1.37亿
2013,,,7.67,,3.62,-12.91%,314.01万,-91.70%,1.06,4.62亿,-1.10亿,1.05%,6.60亿,2.84亿
2012,,,4.68,,4.16,2.23%,3782.02万,654.16%,0.38,2224.84万,-6716.08万,1.91%,1.88亿,2.55亿
2011,,,,,1.84,21.20%,501.48万,580.78%,0.35,1294.78万,-1.20亿,4.55%,9376.87万,6893.27万
2010,,,3.66,,1.52,3.42%,-104.31万,-114.11%,0.32,2367.75万,-1.26亿,2.52%,8542.80万,6866.87万
