报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,22.748,2.9015,7.84,3.183,5.36,-14.23%,-161.09万,-125.22%,1.78,1.46亿,-7.30亿,1.99%,7.06亿,2.19亿
2024,23.357,2.9015,8.05,2.9123,8.02,19.55%,-1.07亿,76.74%,1.79,1.78亿,-7.29亿,-10.84%,7.09亿,2.24亿
2023,22.313,2.9015,7.69,3.3303,6.7,-29.05%,-4.62亿,-47.87%,2.23,1.62亿,-6.21亿,-84.40%,8.34亿,1.60亿
2022,19.962,2.9015,6.88,2.1124,9.45,48.09%,-3.12亿,-45.38%,3.82,2.88亿,-1.60亿,-28.41%,14.01亿,2.40亿
2021,37.081,2.9015,12.78,5.8121,6.38,9.53%,-2.15亿,-36.39%,4.89,3.06亿,1.52亿,-34.57%,16.12亿,1.06亿
2020,20.553,2.418,8.5,3.5254,5.83,-30.43%,-1.57亿,-356.34%,5.13,1.81亿,3.67亿,-27.23%,13.60亿,7445.02万
2019,21.206,2.418,8.77,2.5336,8.37,-20.08%,6141.97万,-32.99%,5.83,3.21亿,5.37亿,7.33%,14.51亿,9.93亿
2018,22.463,2.418,9.29,2.1434,10.48,10.61%,9165.96万,-24.45%,5.58,2.65亿,4.78亿,8.74%,13.77亿,9.95亿
2017,,,19.66,,9.47,14.73%,1.21亿,10.39%,7.48,2.72亿,4.27亿,12.80%,12.93亿,11.74亿
2016,,,,,8.26,0.64%,1.10亿,11.91%,4.64,1.47亿,3.13亿,13.31%,6.02亿,7.96亿
2015,,,,,8.2,8.46%,9821.27万,6.25%,3.79,1.46亿,2.14亿,11.96%,4.92亿,8.39亿
2014,,,,,7.56,7.28%,9243.46万,44.55%,3.03,1.52亿,1.25亿,12.22%,3.93亿,5.24亿
2013,,,,,7.05,53.94%,6394.73万,52.04%,2.12,1.02亿,4010.95万,9.09%,2.65亿,3.96亿
2012,,,,,4.58,False,4205.95万,False,7.22,2997.52万,5902.65万,9.15%,1.74亿,2.23亿
