报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,54.145,3.5389,15.3,11.0,-8.78%,-4819.51万,-18.67%,15.11,4.9223,,1.0126,PE；PB,8.40亿,32.55亿,-4.99%,55.67亿,12.05亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,白宝鲲
2026-03-31,54.145,3.5389,15.3,11.0,-8.78%,-4819.51万,-18.67%,15.11,1.2306,,1.0126,PE；PB,8.40亿,32.55亿,-4.99%,55.67亿,12.05亿,,,白宝鲲
2025,75.06,3.5389,21.21,55.44,-16.48%,-1.00亿,-211.61%,15.24,1.3539,,1.3917,PE；PB,11.62亿,33.03亿,-2.29%,56.20亿,13.25亿,0.2,,白宝鲲
2024,72.475,3.2154,22.54,66.38,-14.92%,8998.92万,-72.23%,16.12,1.0918,83.4815,1.3983,PE；PB,14.67亿,34.77亿,1.83%,59.63亿,13.01亿,0.1,,白宝鲲
2023,128.648,3.2154,40.01,78.02,2.00%,3.24亿,393.89%,15.82,1.6489,39.6139,2.5291,PE；PB,14.09亿,34.32亿,4.49%,53.40亿,13.37亿,0.1,,白宝鲲
2022,329.804,3.2154,102.57,76.48,-13.16%,6560.32万,-92.62%,14.93,4.3123,512.85,6.8701,PE；PB,18.83亿,31.40亿,1.14%,50.22亿,13.11亿,0.35,,白宝鲲
2021,574.399,3.2154,178.64,88.07,30.72%,8.89亿,8.83%,14.91,6.5221,64.491,11.9812,PE；PB,16.74亿,31.87亿,10.93%,50.26亿,12.55亿,0.55,,白宝鲲
2020,454.207,3.2154,141.26,67.37,28.20%,8.17亿,86.01%,12.4,6.742,55.6142,11.3919,PE；PB,13.95亿,24.74亿,12.90%,41.10亿,10.35亿,0.15,,白宝鲲
2019,96.012,3.2154,29.86,52.55,36.37%,4.39亿,155.23%,9.55,1.8271,21.482,3.1267,PE；PB,10.72亿,17.05亿,8.36%,31.61亿,9.44亿,0.1,,白宝鲲
2018,30.836,3.2154,9.59,38.53,21.22%,1.72亿,-9.93%,8.57,0.8003,17.7593,1.119,PE；PB,4.47亿,13.12亿,4.39%,28.44亿,9.04亿,0.1,,白宝鲲
2017,,,19.09,31.79,17.39%,1.91亿,-24.52%,8.13,,32.3559,2.3481,PE；PB,6.59亿,11.91亿,6.07%,26.95亿,7.00亿,0.25,,白宝鲲
2016,,,34.91,27.08,16.39%,2.53亿,20.13%,11.56,,42.5732,3.0199,PE；PB,9.54亿,10.74亿,9.31%,25.02亿,5.20亿,0.15,,白宝鲲
2015,,,,23.27,14.88%,2.11亿,-2.11%,8.08,,,,PE；PB,3.31亿,8.75亿,9.08%,13.89亿,4.65亿,,,白宝鲲
2014,,,,20.25,15.78%,2.15亿,-5.97%,6.84,,,,PE；PB,2.78亿,6.74亿,10.65%,11.78亿,4.18亿,,,白宝鲲
2013,,,,17.49,23.78%,2.29亿,23.14%,5.57,,,,PE；PB,2.97亿,4.81亿,13.12%,9.62亿,3.46亿,,,白宝鲲
2012,,,,14.13,26.81%,1.86亿,60.25%,4.23,,,,PE；PB,2.11亿,2.75亿,13.13%,7.33亿,2.87亿,,,白宝鲲
2011,,,,11.15,False,1.16亿,False,3.13,,,,PE；PB,1.72亿,1.08亿,10.41%,5.32亿,2.05亿,,,白宝鲲
