报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,61.813,9.8272,6.29,1.2216,12.65,8.58%,989.37万,-47.82%,0.92,7.97亿,-7.92亿,0.15%,6.87亿,930.94万
2025,70.658,9.8272,7.19,1.0357,68.22,5.69%,705.87万,-93.34%,0.91,7.88亿,-8.02亿,0.23%,6.87亿,897.80万
2024,72.623,9.8272,7.39,1.1251,64.55,95.70%,1.06亿,228.18%,0.88,6.47亿,-12.06亿,1.94%,6.73亿,1015.45万
2023,70.166,9.8272,7.14,2.1275,32.98,550.60%,3227.42万,114.58%,0.76,6.42亿,-12.56亿,1.03%,5.16亿,864.88万
2022,97.093,9.8272,9.88,19.1505,5.07,-29.08%,-2.21亿,52.18%,0.73,6.74亿,-12.87亿,-49.62%,4.87亿,197.29万
2021,51.118,9.0635,5.64,7.1494,7.15,-55.10%,-4.63亿,68.73%,0.25,7.58亿,-10.61亿,-78.15%,1.21亿,205.88万
2020,46.945,9.0627,5.18,2.9488,15.92,-87.44%,-14.80亿,-2257.47%,0.82,10.53亿,-5.98亿,-105.99%,7.08亿,479.78万
2019,54.857,8.7912,6.24,0.4327,126.77,3.64%,6861.17万,191.15%,2.56,9.93亿,8.84亿,0.61%,24.82亿,666.28万
2018,53.674,8.5197,6.3,0.4388,122.31,1.52%,2356.61万,-89.87%,2.49,9.25亿,8.30亿,0.41%,24.39亿,270.04万
2017,,,10.81,,120.48,19.24%,2.33亿,8.27%,2.65,13.67亿,8.44亿,2.33%,24.39亿,214.74万
2016,,,15.41,,101.04,20.71%,2.15亿,15.08%,2.13,9.32亿,6.33亿,2.43%,19.62亿,140.97万
2015,,,26.04,,83.7,98.49%,1.87亿,71.69%,3.75,9.60亿,4.43亿,2.50%,16.75亿,37.03万
2014,,,9.9,,42.17,40.32%,1.09亿,24.32%,9.73,4.14亿,2.81亿,2.58%,5.82亿,43.30万
2013,,,,,30.05,39.78%,8746.88万,41.53%,5.70,2.66亿,1.94亿,2.91%,2.91亿,False
2012,,,,,21.5,34.98%,6180.37万,39.89%,3.99,2.45亿,1.16亿,2.87%,2.03亿,False
2011,,,,,15.93,53.89%,4418.06万,44.82%,2.78,1.62亿,6005.25万,2.77%,1.42亿,False
2010,,,,,10.35,33.49%,3050.69万,93.50%,4.03,1.17亿,3028.99万,2.95%,1.07亿,2500.00
