报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,86.231,4.7694,18.08,2.171,9.93,-0.49%,4432.35万,-28.34%,6.75,26.17亿,19.06亿,4.42%,32.81亿,4.70亿
2025,61.478,4.7694,12.89,1.4218,43.24,-2.42%,2.64亿,-23.90%,6.67,25.90亿,18.62亿,6.02%,32.40亿,4.68亿
2024,50.556,4.7694,10.6,1.141,44.31,-5.66%,3.47亿,-7.53%,7.47,28.18亿,22.46亿,7.78%,36.28亿,4.82亿
2023,53.751,4.7694,11.27,1.1444,46.97,0.86%,3.76亿,10.31%,7.31,24.87亿,20.56亿,8.05%,35.48亿,5.27亿
2022,79.935,4.7694,16.76,1.7164,46.57,-11.69%,3.40亿,3.89%,6.86,17.12亿,18.40亿,7.31%,33.29亿,6.54亿
2021,68.489,4.7694,14.36,1.2989,52.73,16.98%,3.28亿,-4.19%,6.49,11.49亿,17.01亿,6.22%,31.51亿,8.23亿
2020,42.48,4.8772,8.71,0.9423,45.08,6.22%,3.42亿,10.44%,5.92,13.47亿,15.20亿,7.62%,29.03亿,6.90亿
2019,40.334,4.8772,8.27,0.9504,42.44,6.21%,3.10亿,25.18%,5.52,7.90亿,13.16亿,7.34%,26.65亿,5.71亿
2018,31.702,4.08,7.77,0.7935,39.95,-0.89%,2.47亿,17.77%,6.30,6.34亿,11.11亿,6.19%,25.78亿,5.79亿
2017,,,9.38,,40.31,24.98%,2.10亿,-34.08%,5.82,4.54亿,9.34亿,5.27%,23.73亿,6.40亿
2016,,,,,32.26,-0.14%,3.19亿,-6.59%,6.64,3.64亿,8.30亿,10.06%,12.42亿,4.66亿
2015,,,,,32.3,15.68%,3.41亿,12.54%,5.32,5.03亿,6.15亿,10.76%,10.01亿,3.00亿
2014,,,,,27.92,13.29%,3.03亿,71.46%,3.79,2.58亿,3.70亿,11.11%,7.35亿,3.13亿
2013,,,,,24.65,37.07%,1.77亿,122.21%,2.23,2.34亿,1.08亿,7.42%,4.46亿,3.18亿
2012,,,,,17.98,4.43%,7957.43万,76.42%,2.38,1.89亿,1.06亿,4.53%,2.76亿,2.77亿
2011,,,,,17.22,False,4510.56万,False,2.18,2.64亿,9641.34万,2.12%,2.59亿,4.12亿
