报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,164.332,1.0467,157.0,10.5072,3.91,-3.08%,2213.11万,-63.29%,24.37,11.79亿,9.48亿,5.32%,25.46亿,2.70亿
2025,43.532,1.0467,41.59,2.6067,16.7,1.76%,1.84亿,-20.01%,24.20,11.58亿,9.26亿,10.86%,25.25亿,2.62亿
2024,39.063,1.0467,37.32,2.3804,16.41,7.35%,2.31亿,0.17%,24.35,15.76亿,9.37亿,13.86%,25.44亿,2.72亿
2023,37.304,1.0467,35.64,2.4398,15.29,4.34%,2.30亿,-6.22%,24.53,17.45亿,9.07亿,14.93%,25.63亿,2.34亿
2022,,,,,14.65,-2.15%,2.45亿,44.45%,14.51,4.54亿,7.39亿,16.69%,11.36亿,2.14亿
2021,,,,,14.97,41.43%,1.70亿,-3.76%,11.74,5.63亿,5.26亿,11.22%,9.19亿,2.73亿
2020,,,,,10.59,-2.13%,1.77亿,-12.43%,9.77,4.93亿,4.00亿,16.46%,7.66亿,1.60亿
2019,,,,,10.82,23.84%,2.02亿,64.66%,7.60,3.55亿,2.50亿,18.49%,5.97亿,1.28亿
2018,,,,,8.73,11.19%,1.22亿,-8.21%,5.17,8678.35万,3.03亿,14.02%,4.06亿,1.35亿
2017,,,,,7.86,False,1.33亿,False,3.72,1.00亿,2.06亿,18.22%,2.92亿,8600.92万
