报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,82.362,2.5095,32.82,8.5085,2.42,-6.38%,996.92万,304.75%,7.95,5.81亿,4.39亿,3.87%,20.16亿,2.39亿
2025,48.91,2.5095,19.49,4.3322,11.29,-10.78%,2204.22万,173.96%,7.99,5.34亿,4.29亿,1.04%,20.27亿,2.20亿
2024,19.859,1.6901,11.75,1.5686,12.66,1.83%,804.58万,-90.41%,6.62,1.92亿,4.10亿,0.30%,12.10亿,2.93亿
2023,25.47,1.6901,15.07,2.0491,12.43,6.94%,8386.39万,307.32%,6.77,3.23亿,4.32亿,6.04%,12.00亿,2.66亿
2022,15.649,1.69,9.26,1.3467,11.62,-24.92%,-4045.11万,-140.24%,6.30,3.33亿,3.51亿,-5.11%,11.22亿,2.78亿
2021,20.601,1.69,12.19,1.3308,15.48,32.00%,1.01亿,-0.93%,6.73,5.22亿,4.15亿,7.04%,12.13亿,3.94亿
2020,17.897,1.69,10.59,1.5257,11.73,5.00%,1.01亿,-9.42%,6.35,2.48亿,3.57亿,9.37%,11.10亿,2.58亿
2019,20.973,1.69,12.41,1.8776,11.17,27.35%,1.12亿,7.16%,6.21,3.84亿,3.14亿,11.13%,10.89亿,1.83亿
2018,13.221,1.3,10.17,1.5075,8.77,12.91%,1.05亿,-6.64%,7.47,2.13亿,2.50亿,12.05%,9.97亿,1.46亿
2017,,,18.99,,7.77,33.58%,1.12亿,21.03%,9.01,2.30亿,1.90亿,14.41%,9.01亿,1.37亿
2016,,,,,5.82,25.87%,9250.52万,57.54%,4.54,4489.26万,1.03亿,15.91%,3.41亿,1.03亿
2015,,,,,4.62,52.77%,5871.93万,116.58%,3.31,9909.90万,1807.67万,12.60%,2.48亿,6175.12万
2014,,,,,3.02,11.20%,2711.26万,-4.29%,6.89,2171.12万,1.25亿,9.22%,1.77亿,5452.12万
2013,,,,,2.72,False,2832.68万,False,5.81,1843.89万,9990.23万,10.21%,1.49亿,4775.04万
