报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,172.482,27.1198,6.36,3.3068,13.04,-21.60%,1701.29万,-77.78%,2.98,31.46亿,25.36亿,1.61%,82.31亿,28.33亿
2025,171.397,27.1198,6.32,2.4263,70.64,-1.20%,3.07亿,134.54%,3.05,32.28亿,25.19亿,4.72%,82.63亿,27.74亿
2024,169.382,26.7586,6.33,2.369,71.5,-6.11%,-8.89亿,-411.26%,3.05,26.55亿,24.98亿,-12.71%,81.49亿,27.54亿
2023,147.717,25.294,5.84,1.9398,76.15,-6.61%,2.86亿,1.60%,3.37,22.14亿,35.22亿,3.70%,85.32亿,30.95亿
2022,138.611,25.294,5.48,1.6999,81.54,-7.89%,2.81亿,-53.97%,3.23,21.20亿,33.40亿,3.51%,81.70亿,32.85亿
2021,250.221,25.429,9.84,2.8267,88.52,33.45%,6.11亿,162.56%,3.07,23.67亿,31.84亿,6.90%,78.00亿,36.11亿
2020,154.863,25.429,6.09,2.3344,66.34,-26.68%,-9.76亿,-238.71%,2.85,26.20亿,26.67亿,-14.60%,72.57亿,25.78亿
2019,184.613,25.4288,7.26,2.0406,90.47,17.49%,7.04亿,-44.33%,3.31,28.57亿,38.54亿,7.82%,84.08亿,43.00亿
2018,183.596,25.4288,7.22,2.3841,77.01,19.01%,12.65亿,4.53%,3.05,26.22亿,33.58亿,16.41%,77.72亿,41.05亿
2017,,,12.13,,64.71,47.80%,12.10亿,80.88%,3.45,15.17亿,22.90亿,18.71%,56.34亿,31.35亿
2016,,,10.46,,43.78,116.45%,6.69亿,102.19%,5.47,10.25亿,11.97亿,15.22%,44.69亿,19.76亿
2015,,,7.74,,20.23,71.42%,3.31亿,105.05%,3.14,6.46亿,6.01亿,16.42%,24.06亿,11.38亿
2014,,,3.51,,11.8,51.64%,1.61亿,101.08%,3.41,2.81亿,3.07亿,13.88%,11.05亿,3.89亿
2013,,,1.33,,7.78,36.76%,8022.52万,37.81%,4.91,2.61亿,1.72亿,10.31%,7.36亿,2.81亿
2012,,,0.8,,5.69,13.25%,5821.38万,3.67%,6.65,2.99亿,1.11亿,10.23%,6.65亿,2.20亿
2011,,,,,5.02,35.61%,5615.55万,34.56%,3.35,8654.54万,6317.03万,11.18%,2.51亿,2.07亿
2010,,,,,3.7,50.14%,4173.39万,110.94%,2.60,1.06亿,1134.94万,11.26%,1.95亿,2.14亿
