报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.158,1.6954,11.3,2.0124,2.38,35.75%,908.81万,-36.09%,3.19,1.52亿,2.07亿,3.86%,5.71亿,1.19亿
2025,22.153,1.6229,13.65,3.0514,7.26,-7.21%,5840.79万,-32.21%,3.25,1.35亿,1.98亿,8.04%,5.58亿,1.11亿
2024,20.66,1.6229,12.73,2.6419,7.82,2.71%,8615.62万,9.31%,3.11,3.35亿,1.91亿,10.97%,5.19亿,5870.48万
2023,15.904,1.6229,9.8,2.0871,7.62,-8.33%,7881.51万,12.04%,2.80,2.89亿,1.44亿,10.35%,4.55亿,4524.30万
2022,,,,,8.31,63.92%,7034.37万,125.70%,1.99,1.19亿,7227.05万,8.46%,2.54亿,4486.53万
2021,,,,,5.07,58.99%,3116.74万,20.85%,1.60,2474.66万,3147.59万,6.15%,2.04亿,3065.46万
2020,,,,,3.19,1.20%,2579.12万,5.97%,1.47,6776.86万,2366.24万,8.09%,1.65亿,2656.81万
2019,,,,,3.15,15.55%,2433.88万,30.60%,1.59,4449.09万,2623.83万,7.73%,1.38亿,1777.89万
2018,,,,,2.73,18.85%,1863.64万,17.57%,1.42,5935.36万,1724.09万,6.46%,1.24亿,2135.05万
2017,,,,,2.28,64.11%,1585.15万,1067.09%,1.33,3144.29万,1078.40万,6.96%,1.15亿,1426.92万
2016,,,,,1.39,1.87%,135.82万,-10.60%,1.14,1625.45万,-395.27万,0.98%,9914.45万,1684.30万
2015,,,,,1.36,-28.10%,151.93万,-84.15%,2.72,2810.04万,-478.59万,1.11%,9801.23万,1208.65万
2014,,,,,1.9,-21.80%,958.65万,-42.38%,2.84,3474.54万,-18.52万,5.06%,1.02亿,1018.98万
2013,,,,,2.42,-13.02%,1663.77万,-38.91%,2.56,2387.86万,2287.42万,6.86%,9215.04万,1784.44万
2012,,,,,2.79,False,2723.61万,False,3.69,4021.62万,6365.65万,9.77%,1.33亿,1475.04万
