报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,39.891,3.3187,12.02,1.9215,5.19,10.27%,-1459.18万,-185.67%,6.57,1.45亿,8.35亿,-2.81%,21.81亿,2.36亿
2025,46.13,3.3187,13.9,2.2264,20.72,26.24%,-2944.07万,-133.55%,6.62,2.90亿,8.50亿,-1.42%,21.96亿,1.89亿
2024,46.462,3.3187,14.0,2.8313,16.41,-8.42%,8774.27万,-44.56%,6.81,2.92亿,9.13亿,5.35%,22.58亿,1.40亿
2023,46.03,3.3187,13.87,2.5686,17.92,-14.73%,1.58亿,-27.98%,6.64,4.82亿,8.67亿,8.83%,22.02亿,1.38亿
2022,42.28,3.3187,12.74,2.0124,21.01,10.97%,2.20亿,-47.12%,6.25,7.82亿,7.58亿,10.46%,20.75亿,1.63亿
2021,61.496,3.3187,18.53,3.2469,18.94,65.02%,4.16亿,147.45%,5.79,10.29亿,6.26亿,21.95%,19.22亿,1.33亿
2020,,,,,11.48,-8.70%,1.68亿,14.92%,3.13,5748.62万,2.85亿,14.64%,7.78亿,8017.04万
2019,,,,,12.57,-1.39%,1.46亿,32.96%,2.69,3709.05万,1.94亿,11.63%,6.70亿,5613.85万
2018,,,,,12.75,13.46%,1.10亿,-6.33%,2.19,2096.48万,9274.40万,8.62%,5.44亿,5676.77万
2017,,,,,11.23,False,1.17亿,False,1.85,1635.87万,2381.95万,10.45%,4.60亿,5721.81万
