报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,106.311,5.8768,18.09,3.9374,6.75,40.57%,4118.04万,75.25%,4.55,1.55亿,11.36亿,6.08%,26.85亿,7.05亿
2025,100.023,5.8768,17.02,3.9426,25.37,58.21%,1.79亿,90.24%,4.47,1.74亿,10.99亿,7.02%,26.39亿,6.77亿
2024,65.585,5.8768,11.16,4.0914,16.03,-21.76%,9387.05万,-59.43%,4.16,1.52亿,9.39亿,5.82%,24.55亿,5.08亿
2023,96.908,5.8768,16.49,4.7295,20.49,-1.65%,2.31亿,-63.25%,4.12,5.45亿,9.14亿,11.29%,24.28亿,2.93亿
2022,87.562,3.1864,27.48,4.2016,20.84,72.28%,6.30亿,99.99%,4.66,1.70亿,8.00亿,30.21%,14.86亿,3.01亿
2021,106.617,3.1864,33.46,8.8186,12.09,9.71%,3.15亿,126.09%,2.68,2.48亿,2.34亿,26.03%,8.54亿,2.18亿
2020,,,,,11.02,3.72%,1.39亿,563.39%,1.32,1.64亿,-5519.53万,12.63%,3.89亿,2.04亿
2019,,,,,10.63,365.28%,-3004.77万,63.98%,0.44,7306.28万,-1.94亿,-2.83%,1.13亿,9153.99万
2018,,,,,2.28,32.46%,-8342.71万,-1292.58%,0.50,7660.43万,-1.64亿,-36.52%,1.29亿,1.00亿
2017,,,,,1.72,1.07%,-599.08万,93.07%,0.79,7759.82万,-8095.80万,-3.43%,2.05亿,1.02亿
2016,,,,,1.71,115.03%,-8644.61万,-108.08%,0.99,1443.00万,-7496.72万,0.89%,2.11亿,6611.58万
2015,,,,,0.793541,72.99%,-4154.47万,29.94%,0.88,2371.91万,-3182.41万,-52.35%,2.15亿,1.03亿
2014,,,,,0.458734,128.88%,-5930.21万,1.53%,0.71,5524.04万,-1.28亿,-129.27%,2.57亿,9991.63万
2013,,,,,0.200428,False,-6022.13万,False,0.88,586.10万,-6895.83万,-300.46%,3.16亿,8794.12万
