报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,64.672,3.2996,19.6,1.8187,8.89,13.03%,1228.68万,-15.24%,7.59,10.59亿,10.64亿,1.33%,25.06亿,10.66亿
2025,49.221,3.3235,14.81,1.2566,39.17,16.87%,6924.32万,6.26%,7.51,13.85亿,10.52亿,1.88%,24.98亿,9.93亿
2024,41.78,3.3317,12.54,1.2464,33.52,23.32%,6516.65万,-72.22%,7.24,11.80亿,10.03亿,2.25%,25.53亿,8.70亿
2023,51.008,3.3317,15.31,1.8767,27.18,7.57%,2.35亿,-21.31%,7.18,13.73亿,9.92亿,8.54%,23.91亿,5.09亿
2022,72.298,3.3317,21.7,2.8622,25.26,30.68%,2.98亿,67.34%,6.80,9.63亿,8.42亿,11.62%,22.67亿,4.46亿
2021,,,,,19.33,49.08%,1.78亿,25.01%,4.44,3.30亿,5.74亿,9.21%,11.15亿,2.77亿
2020,,,,,12.97,17.10%,1.43亿,30.64%,3.72,1.45亿,4.14亿,10.98%,9.35亿,2.10亿
2019,,,,,11.08,23.90%,1.09亿,104.20%,3.14,7309.17万,2.85亿,9.88%,7.86亿,1.65亿
2018,,,,,8.94,56.65%,5341.91万,-15.35%,2.69,7195.26万,1.87亿,5.94%,6.74亿,1.81亿
2017,,,,,5.71,26.45%,6310.42万,16.29%,2.47,6773.88万,1.41亿,11.21%,6.22亿,1.52亿
2016,,,,,4.51,16.92%,5426.63万,33.30%,1.93,8899.97万,9270.08万,13.05%,3.64亿,8513.29万
2015,,,,,3.86,-2.66%,4070.99万,95.38%,1.53,1946.83万,5180.67万,10.25%,2.88亿,9465.65万
2014,,,,,3.96,-5.52%,2083.60万,2.33%,1.29,3312.27万,1547.64万,5.43%,2.38亿,8968.70万
2013,,,,,4.2,False,2036.20万,False,1.35,2684.91万,3083.63万,4.87%,2.55亿,1.17亿
