报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,116.623,4.329,26.94,3.3397,8.73,-2.88%,763.59万,-79.46%,4.90,7.40亿,9.21亿,0.58%,21.32亿,8.85亿
2025,130.563,4.329,30.16,2.8072,46.51,26.54%,1.07亿,-23.65%,4.89,9.67亿,9.13亿,2.20%,21.26亿,7.43亿
2024,68.788,4.329,15.89,1.8718,36.75,-6.53%,1.40亿,-14.14%,4.94,9.18亿,9.36亿,3.73%,21.54亿,6.43亿
2023,63.463,4.329,14.66,1.614,39.32,-1.03%,1.63亿,-26.44%,4.84,6.46亿,8.86亿,4.15%,20.94亿,5.88亿
2022,46.017,4.329,10.63,1.1582,39.73,-13.43%,2.22亿,329.92%,4.65,4.15亿,8.37亿,5.58%,20.11亿,5.98亿
2021,45.714,4.329,10.56,0.9959,45.9,43.45%,5160.66万,-73.11%,4.32,3.00亿,7.02亿,1.12%,18.71亿,7.71亿
2020,36.277,4.329,8.38,1.134,31.99,-16.83%,1.92亿,-31.56%,4.50,5.36亿,7.94亿,6.00%,19.47亿,6.15亿
2019,40.866,4.329,9.44,1.0623,38.47,15.92%,2.80亿,15.45%,4.28,4.52亿,7.39亿,7.29%,18.52亿,5.56亿
2018,36.926,4.329,8.53,1.1129,33.18,40.28%,2.43亿,27.69%,3.69,3.63亿,5.37亿,7.32%,15.97亿,6.46亿
2017,,,11.85,,23.66,32.03%,1.90亿,61.22%,3.27,1.34亿,3.50亿,8.04%,13.88亿,3.67亿
2016,,,,,17.92,6.77%,1.18亿,23.46%,2.25,1.38亿,2.15亿,6.59%,7.77亿,2.41亿
2015,,,,,16.78,6.98%,9556.48万,23.01%,1.99,9233.62万,1.37亿,5.70%,6.86亿,2.30亿
2014,,,,,15.69,-4.72%,7768.73万,7.33%,1.79,1.30亿,8089.71万,4.95%,6.18亿,1.41亿
2013,,,,,16.46,10.99%,7237.95万,7.58%,1.73,2.47亿,2.06亿,4.40%,5.97亿,2.39亿
2012,,,,,14.83,False,6728.21万,False,1.51,1.73亿,1.41亿,4.54%,4.54亿,3.12亿
