报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,122.308,6.3835,19.16,2.5208,12.13,20.70%,3044.43万,-5.34%,4.61,10.46亿,6.60亿,2.68%,29.83亿,9.91亿
2025,153.459,6.3835,24.04,3.4049,45.07,8.39%,1.10亿,1.05%,4.57,13.23亿,6.29亿,2.45%,29.58亿,7.11亿
2024,48.258,5.3442,9.03,1.1606,41.58,19.82%,1.09亿,26.07%,3.03,6.75亿,5.63亿,2.62%,16.17亿,4.92亿
2023,49.06,5.3442,9.18,1.4138,34.7,15.08%,8650.30万,-21.23%,2.88,5.69亿,4.91亿,2.49%,15.41亿,4.42亿
2022,51.411,5.3442,9.62,1.7052,30.15,18.57%,1.10亿,-18.39%,2.77,4.78亿,4.40亿,3.64%,14.82亿,4.16亿
2021,77.705,5.3442,14.54,3.0556,25.43,49.74%,1.35亿,43.73%,2.59,7.16亿,3.57亿,5.29%,13.85亿,3.55亿
2020,,,,,16.98,12.99%,9362.87万,23.32%,2.18,3.97亿,2.90亿,5.51%,8.74亿,2.31亿
2019,,,,,15.03,23.95%,7592.13万,40.86%,1.94,3.66亿,2.05亿,5.05%,7.76亿,2.92亿
2018,,,,,12.13,31.82%,5389.83万,87.43%,1.57,1.65亿,1.37亿,4.44%,4.76亿,2.02亿
2017,,,,,9.2,False,2875.63万,False,1.72,1.47亿,1.49亿,3.13%,4.35亿,1.77亿
