报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,263.109,4.3168,60.95,17.2644,3.81,33.55%,9827.46万,44.07%,4.41,2.92亿,10.84亿,25.80%,19.02亿,4.33亿
2025,177.334,4.3168,41.08,10.3041,17.21,27.94%,4.32亿,38.92%,4.16,2.82亿,9.86亿,25.09%,17.96亿,4.00亿
2024,104.996,4.3226,24.29,7.8064,13.45,40.22%,3.11亿,96.17%,4.11,4.74亿,7.95亿,23.10%,17.77亿,3.27亿
2023,87.144,4.3226,20.16,9.087,9.59,30.06%,1.58亿,222.43%,3.81,4.44亿,6.27亿,16.52%,16.48亿,2.16亿
2022,62.851,4.3226,14.54,8.528,7.37,0.85%,4912.62万,-51.15%,3.68,5.82亿,5.07亿,6.66%,15.91亿,2.08亿
2021,79.666,4.3226,18.43,10.8982,7.31,10.29%,1.01亿,-23.05%,3.67,5.77亿,5.07亿,13.75%,15.85亿,1.53亿
2020,87.449,4.0004,21.86,13.1899,6.63,5.44%,1.31亿,2.71%,2.79,3.07亿,4.68亿,19.71%,11.18亿,7957.73万
2019,76.488,4.0004,19.12,12.1603,6.29,-3.80%,1.27亿,4.68%,2.69,3.41亿,4.39亿,20.24%,10.75亿,7538.38万
2018,,,,,6.54,-3.95%,1.22亿,-2.24%,2.06,7545.22万,3.24亿,18.60%,7.42亿,8700.76万
2017,,,,,6.8,21.28%,1.24亿,3.82%,1.72,2671.75万,2.15亿,18.27%,6.20亿,1.59亿
2016,,,,,5.61,36.66%,1.20亿,83.05%,1.41,2796.18万,1.13亿,21.34%,5.06亿,1.37亿
2015,,,,,4.11,32.84%,6542.51万,66.55%,4.78,3096.05万,1.92亿,15.93%,3.96亿,6373.66万
2014,,,,,3.09,False,3928.36万,False,3.67,4319.28万,1.33亿,12.71%,3.31亿,5257.37万
