报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,75.929,5.3812,14.11,7.5929,2.5,15.21%,-2881.30万,-412.48%,3.09,2.95亿,2.69亿,-11.39%,17.94亿,4.69亿
2025,71.489,5.363,13.33,7.2284,9.89,7.06%,-1.27亿,29.91%,3.09,3.37亿,2.98亿,-12.77%,17.95亿,4.74亿
2024,64.302,5.363,11.99,6.9591,9.24,15.93%,-1.82亿,-295.99%,3.26,2.19亿,4.27亿,-19.49%,18.83亿,4.17亿
2023,66.262,5.1526,12.86,8.3139,7.97,-10.54%,-4588.30万,50.48%,3.25,4.50亿,6.13亿,-5.70%,18.85亿,4.01亿
2022,37.253,5.1526,7.23,4.181,8.91,-14.22%,-9266.10万,-180.68%,3.35,6.71亿,6.58亿,-14.06%,19.38亿,4.08亿
2021,62.037,5.1526,12.04,5.9708,10.39,33.77%,1.15亿,23.66%,3.55,11.08亿,7.74亿,10.66%,20.81亿,3.63亿
2020,72.393,5.1525,14.05,9.329,7.76,-10.12%,9287.15万,-38.33%,3.37,11.88亿,6.82亿,11.57%,19.92亿,2.58亿
2019,84.913,5.1525,16.48,9.8279,8.64,16.89%,1.51亿,2.76%,3.25,4.57亿,6.31亿,17.09%,17.39亿,2.91亿
2018,43.743,2.7119,16.13,5.9192,7.39,15.49%,1.47亿,15.77%,5.76,2.11亿,5.17亿,18.52%,16.45亿,2.14亿
2017,,,12.23,,6.4,45.58%,1.27亿,9.12%,4.13,1.08亿,3.98亿,19.57%,11.16亿,1.46亿
2016,,,16.42,,4.4,31.44%,1.16亿,34.10%,3.74,7772.87万,3.02亿,26.30%,9.62亿,1.24亿
2015,,,22.96,,3.34,21.20%,8651.38万,27.25%,7.54,4196.88万,2.09亿,25.80%,6.03亿,7391.34万
2014,,,,,2.76,18.07%,6798.86万,18.73%,4.38,5177.88万,1.47亿,24.60%,2.63亿,5229.03万
2013,,,,,2.34,13.89%,5726.39万,30.04%,3.40,4283.81万,9168.31万,24.50%,2.04亿,3292.18万
2012,,,,,2.05,9.30%,4403.70万,32.75%,2.64,3369.81万,4891.43万,21.46%,1.58亿,2269.46万
2011,,,,,1.88,False,3317.22万,False,1.90,1806.84万,895.01万,17.67%,1.14亿,1797.04万
