报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,322.706,55.735,5.79,40.99,8.65%,-8.70亿,8.70%,0.95,7.8728,,6.0947,PE；PB,69.64亿,-351.64亿,-31.71%,85.12亿,25.48亿,,,北京汽车集团有限公司
2026-03-31,322.706,55.735,5.79,40.99,8.65%,-8.70亿,8.70%,0.95,1.9682,,6.0947,PE；PB,69.64亿,-351.64亿,-31.71%,85.12亿,25.48亿,,,北京汽车集团有限公司
2025,447.552,55.735,8.03,279.4,92.53%,-45.63亿,34.32%,0.17,1.6018,,47.2353,PE；PB,60.90亿,-342.93亿,-22.84%,38.69亿,16.77亿,,,北京汽车集团有限公司
2024,445.88,55.735,8.0,145.12,1.35%,-69.48亿,-28.67%,0.99,3.0725,,8.0808,PE；PB,118.52亿,-297.30亿,-47.36%,102.20亿,16.90亿,,,北京汽车集团有限公司
2023,262.812,42.8731,6.13,143.19,50.50%,-54.00亿,1.19%,1.13,1.8354,,5.4248,PE；PB,58.45亿,-227.82亿,-37.47%,69.59亿,16.57亿,,,北京汽车集团有限公司
2022,255.095,42.8731,5.95,95.14,9.40%,-54.65亿,-4.22%,1.32,2.6813,,4.5076,PE；PB,49.01亿,-173.82亿,-56.71%,63.03亿,31.10亿,,,北京汽车集团有限公司
2021,350.065,34.9366,10.02,86.97,64.95%,-52.44亿,19.11%,2.59,4.0251,,3.8687,PE；PB,66.27亿,-119.15亿,-59.45%,116.85亿,12.44亿,,,北京汽车集团有限公司
2020,302.9,34.9366,8.67,52.72,-77.65%,-64.82亿,-7145.36%,3.13,5.7454,,2.77,PE；PB,39.70亿,-66.71亿,-122.83%,113.84亿,40.83亿,,,北京汽车集团有限公司
2019,195.952,33.5535,5.84,235.89,30.39%,9201.01万,25.54%,4.99,0.8307,221.2121,1.1703,PE；PB,89.69亿,-1.89亿,0.02%,176.52亿,57.52亿,,,北京汽车集团有限公司
2018,15.728,1.9759,7.96,180.91,43.02%,7328.99万,23.38%,4.85,0.0869,290.5109,1.6412,PE；PB,62.54亿,-2.92亿,0.88%,168.98亿,6.40亿,0.0,,北京汽车集团有限公司
2017,,,,114.93,612.13%,5940.13万,277.84%,0.97,,,,PE；PB,59.34亿,-2.90亿,12.74%,163.41亿,7.41亿,,,北京汽车集团有限公司
2016,,,14.34,0.053676,-49.60%,-3340.21万,-10.27%,0.94,,,15.2553,PE；PB,6512.09万,-8944.80万,-806.97%,2.30亿,2.10亿,,,北京汽车集团有限公司
2015,,,12.0,0.106497,-64.28%,-3029.01万,-332.61%,1.1,,,10.9091,PE；PB,1.07亿,-5604.59万,-354.63%,2.73亿,2.08亿,,,北京汽车集团有限公司
2014,,,11.77,0.298135,-83.22%,1302.20万,161.62%,1.56,,178.3333,7.5449,PE；PB,2.18亿,-2575.58万,40.32%,3.11亿,2.01亿,,,北京汽车集团有限公司
2013,,,5.63,1.78,-18.58%,-2113.28万,-174.89%,1.19,,28.5787,4.7311,PE；PB,2.87亿,-3877.78万,-9.87%,3.10亿,1.83亿,,,北京汽车集团有限公司
2012,,,3.92,2.18,-43.58%,2821.77万,176.54%,1.24,,27.4126,3.1613,PE；PB,2.98亿,-2918.21万,14.55%,3.05亿,2.54亿,,,北京汽车集团有限公司
2011,,,3.66,3.87,79.77%,-3686.88万,-376.25%,1.09,,,3.3578,PE；PB,3.75亿,-5739.98万,-6.79%,2.74亿,1.64亿,,,北京汽车集团有限公司
2010,,,5.93,2.15,-9.29%,-774.15万,-515.61%,1.28,,,4.6328,PE；PB,3.36亿,-2053.10万,-3.53%,3.00亿,3.08亿,,,北京汽车集团有限公司
