报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,75.767,4.2782,17.71,2.91,7.55%,-6196.47万,14.19%,3.42,26.0368,,5.1784,PE；PB,3.53亿,-3.53亿,-23.58%,16.53亿,4.75亿,,,中国航天科工集团有限公司
2026-03-31,75.767,4.2782,17.71,2.91,7.55%,-6196.47万,14.19%,3.42,6.5092,,5.1784,PE；PB,3.53亿,-3.53亿,-23.58%,16.53亿,4.75亿,,,中国航天科工集团有限公司
2025,129.96,4.3133,30.13,21.51,-11.14%,-2.16亿,43.10%,3.55,6.0418,,8.4873,PE；PB,5.63亿,-2.91亿,-10.85%,17.28亿,4.15亿,,,中国航天科工集团有限公司
2024,78.296,4.3162,18.14,24.2,-36.61%,-3.79亿,-626.86%,4.25,3.2354,,4.2682,PE；PB,3.17亿,-6344.81万,-16.16%,20.58亿,6.25亿,0.06004,,中国航天科工集团有限公司
2023,58.786,4.3193,13.61,38.18,-7.91%,7194.20万,-4.97%,5.24,1.5397,80.0588,2.5973,PE；PB,10.09亿,3.41亿,2.19%,25.03亿,10.83亿,0.03,,中国航天科工集团有限公司
2022,45.92,4.2128,10.9,41.45,1.63%,7570.67万,13.93%,5.21,1.1078,60.5556,2.0921,PE；PB,11.08亿,2.87亿,2.11%,24.82亿,15.03亿,,,中国航天科工集团有限公司
2021,58.726,4.2128,13.94,40.79,10.23%,6644.83万,49.48%,5.18,1.4397,87.125,2.6911,PE；PB,12.53亿,2.13亿,1.91%,24.05亿,11.87亿,,,中国航天科工集团有限公司
2020,43.35,4.2128,10.29,37.0,23.34%,4445.26万,27.19%,5.05,1.1716,93.5455,2.0376,PE；PB,10.77亿,1.47亿,1.75%,23.40亿,8.75亿,,,中国航天科工集团有限公司
2019,32.691,4.2128,7.76,30.0,13.98%,3495.10万,121.21%,5.04,1.0897,97.0,1.5397,PE；PB,9.87亿,1.02亿,1.68%,22.73亿,5.59亿,,,中国航天科工集团有限公司
2018,25.403,4.2128,6.03,26.32,-0.14%,-1.65亿,-1506.87%,4.85,0.9652,,1.2433,PE；PB,7.49亿,6723.40万,-5.49%,22.60亿,6.89亿,,,中国航天科工集团有限公司
2017,,,12.13,26.36,-17.19%,1171.31万,-19.86%,5.24,,404.3333,2.3149,PE；PB,10.75亿,2.32亿,1.27%,24.16亿,7.38亿,0.011,,中国航天科工集团有限公司
2016,,,18.1,31.83,0.09%,1461.66万,-22.37%,5.23,,603.3333,3.4608,PE；PB,7.23亿,2.25亿,1.24%,24.01亿,6.45亿,0.015,,中国航天科工集团有限公司
2015,,,26.18,31.81,-12.27%,1882.97万,-77.93%,5.09,,523.6,5.1434,PE；PB,10.97亿,2.17亿,1.14%,23.92亿,6.22亿,0.06999999999999999,,中国航天科工集团有限公司
2014,,,13.9,36.25,-3.74%,8530.51万,123.58%,3.22,,63.1818,4.3168,PE；PB,3.53亿,2.43亿,2.78%,14.14亿,6.66亿,0.03,,中国航天科工集团有限公司
2013,,,9.24,37.66,-5.92%,3815.49万,18.23%,3.03,,92.4,3.0495,PE；PB,4.49亿,2.11亿,1.07%,13.75亿,6.51亿,0.03,,中国航天科工集团有限公司
2012,,,7.88,40.03,15.66%,3227.23万,-57.77%,2.97,,98.5,2.6532,PE；PB,3.73亿,1.89亿,0.93%,13.31亿,7.25亿,0.05,,中国航天科工集团有限公司
2011,,,7.74,34.61,30.50%,7641.50万,8.52%,2.93,,38.7,2.6416,PE；PB,3.52亿,1.81亿,2.83%,13.19亿,5.57亿,0.0,,中国航天科工集团有限公司
2010,,,11.9,26.52,21.54%,7041.74万,49.42%,3.31,,66.1111,3.5952,PE；PB,3.28亿,1.10亿,3.02%,12.13亿,5.19亿,0.1,,中国航天科工集团有限公司
