报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,38.732,4.2009,9.22,2.63,-5.44%,1690.68万,71.12%,3.48,14.727,214.9184,2.6494,PE；PB,6.91亿,3412.06万,6.33%,15.71亿,4.94亿,,20%: 最新年度营业收入下滑,聂景华
2026-03-31,38.732,4.2009,9.22,2.63,-5.44%,1690.68万,71.12%,3.48,3.6817,214.9184,2.6494,PE；PB,6.91亿,3412.06万,6.33%,15.71亿,4.94亿,,,聂景华
2025,50.915,4.2009,12.12,12.86,6.57%,-2.08亿,28.85%,3.38,3.9592,,3.5858,PE；PB,7.52亿,-861.58万,-17.94%,15.29亿,4.38亿,0.1,,聂景华
2024,28.188,4.2009,6.71,12.07,-10.42%,-2.93亿,-585.32%,4.09,2.3354,,1.6406,PE；PB,6.02亿,2.39亿,-28.80%,18.47亿,5.48亿,0.1,,聂景华
2023,33.565,4.2009,7.99,13.47,-6.87%,6029.93万,-33.00%,5.0,2.4918,54.6512,1.598,PE；PB,5.58亿,5.79亿,3.42%,22.85亿,6.45亿,0.06,,聂景华
2022,36.338,4.2009,8.65,14.46,0.75%,9000.06万,-38.90%,5.09,2.513,40.364,1.6994,PE；PB,6.69亿,5.54亿,5.75%,23.39亿,6.51亿,0.1,,聂景华
2021,68.395,3.7871,18.06,14.35,9.18%,1.47亿,-10.39%,5.04,4.7662,44.8696,3.5833,PE；PB,8.54亿,5.17亿,11.03%,23.01亿,6.34亿,0.05,,聂景华
2020,36.924,3.7871,9.75,13.15,22.46%,1.64亿,110.16%,3.61,2.8079,22.0289,2.7008,PE；PB,3.51亿,4.04亿,13.30%,15.40亿,5.11亿,0.02,,聂景华
2019,21.359,3.7871,5.64,10.74,16.04%,7820.63万,178.66%,3.2,1.9887,26.7806,1.7625,PE；PB,1.45亿,2.62亿,8.97%,13.75亿,4.39亿,,,聂景华
2018,16.512,3.7871,4.36,9.25,36.09%,-9942.11万,-292.04%,3.01,1.7851,,1.4485,PE；PB,1.78亿,1.89亿,-9.70%,12.87亿,3.61亿,0.03,,聂景华
2017,,,7.6,6.8,14.40%,5176.97万,11.51%,3.41,,44.289,2.2287,PE；PB,4.66亿,3.00亿,8.56%,13.85亿,3.00亿,0.0298927,,聂景华
2016,,,13.3,5.94,5.01%,4642.77万,-10.89%,3.3,,101.5267,4.0303,PE；PB,5.19亿,2.61亿,9.38%,13.08亿,2.55亿,0.05,,聂景华
2015,,,14.25,5.66,-16.51%,5210.03万,26.81%,2.61,,83.042,5.4598,PE；PB,1.61亿,2.33亿,10.12%,8.62亿,2.10亿,0.05,,聂景华
2014,,,6.16,6.78,60.37%,4108.47万,-37.85%,3.85,,45.0952,1.6,PE；PB,1.44亿,1.96亿,6.85%,8.65亿,2.10亿,0.1,,聂景华
2013,,,4.12,4.23,31.60%,6611.06万,174.81%,7.38,,12.5457,0.5583,PE；PB,1.65亿,1.69亿,15.96%,8.14亿,1.90亿,0.1,,聂景华
2012,,,3.28,3.21,5.68%,2405.67万,88.80%,8.87,,13.6496,0.3698,PE；PB,2.07亿,1.13亿,7.47%,7.04亿,1.26亿,0.05,,聂景华
2011,,,3.06,3.04,-3.36%,1274.16万,-62.02%,8.61,,18.4894,0.3554,PE；PB,2.72亿,9558.59万,4.08%,6.63亿,1.08亿,0.1,,聂景华
2010,,,6.34,3.15,-13.59%,3355.15万,-28.49%,8.54,,12.4022,0.7424,PE；PB,3.38亿,9272.77万,10.35%,6.62亿,6874.60万,,,聂景华
