报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,70.945,8.5168,8.33,13.57,8.73%,906.82万,169.75%,10.45,5.2281,771.2963,0.7971,PE；PB,42.03亿,53.50亿,0.61%,93.28亿,9.88亿,,,广州智能装备产业集团有限公司
2026-03-31,70.945,8.5168,8.33,13.57,8.73%,906.82万,169.75%,10.45,1.307,771.2963,0.7971,PE；PB,42.03亿,53.50亿,0.61%,93.28亿,9.88亿,,,广州智能装备产业集团有限公司
2025,80.832,8.7386,9.25,72.46,-0.20%,6.89亿,-15.07%,10.43,1.1155,11.372,0.8869,PE；PB,45.02亿,53.41亿,9.96%,93.14亿,9.69亿,0.7,,广州智能装备产业集团有限公司
2024,117.469,8.5995,13.66,72.6,-1.68%,8.12亿,6.56%,10.08,1.618,14.5738,1.3552,PE；PB,42.01亿,52.38亿,10.95%,92.37亿,10.48亿,1.29,,广州智能装备产业集团有限公司
2023,53.231,8.5995,6.19,73.84,4.54%,7.62亿,48.59%,10.77,0.7209,6.9888,0.5747,PE；PB,52.86亿,55.42亿,9.77%,96.44亿,10.79亿,0.18,,广州智能装备产业集团有限公司
2022,45.577,8.5995,5.3,70.64,-9.05%,5.13亿,-20.55%,10.16,0.6452,8.8911,0.5217,PE；PB,39.84亿,49.35亿,7.10%,89.18亿,11.27亿,0.22999999999999998,,广州智能装备产业集团有限公司
2021,51.425,8.5995,5.98,77.67,14.67%,6.45亿,-9.45%,9.78,0.6621,7.9701,0.6115,PE；PB,35.97亿,46.20亿,8.25%,85.99亿,13.66亿,0.4,,广州智能装备产业集团有限公司
2020,52.113,8.5995,6.06,67.73,10.64%,7.13亿,67.02%,9.43,0.7694,7.3135,0.6426,PE；PB,33.67亿,43.19亿,10.52%,83.04亿,11.94亿,0.15,,广州智能装备产业集团有限公司
2019,47.469,8.5995,5.52,61.22,12.06%,4.27亿,218.20%,8.74,0.7754,11.1268,0.6316,PE；PB,26.61亿,37.43亿,6.90%,77.04亿,11.00亿,0.05,,广州智能装备产业集团有限公司
2018,34.226,8.5995,3.98,54.63,13.61%,1.34亿,-66.35%,8.08,0.6265,25.5292,0.4926,PE；PB,24.58亿,31.80亿,2.52%,71.50亿,9.41亿,0.13999999999999999,,广州智能装备产业集团有限公司
2017,,,6.66,48.09,1.72%,3.98亿,-62.70%,7.93,,14.3751,0.8398,PE；PB,23.29亿,31.66亿,8.68%,70.29亿,7.89亿,0.38,,广州智能装备产业集团有限公司
2016,,,9.43,47.28,-2.04%,10.68亿,-50.19%,8.0,,7.5914,1.1788,PE；PB,26.50亿,30.94亿,23.24%,70.87亿,4.73亿,0.75,,广州智能装备产业集团有限公司
2015,,,13.08,48.26,6.26%,21.45亿,217.89%,7.47,,5.2446,1.751,PE；PB,34.12亿,27.09亿,44.71%,66.09亿,4.80亿,0.1,,广州智能装备产业集团有限公司
2014,,,8.37,45.42,11.33%,6.75亿,-21.90%,5.06,,10.299,1.6542,PE；PB,19.16亿,8.11亿,15.22%,44.60亿,5.52亿,,,广州智能装备产业集团有限公司
2013,,,7.83,40.79,-12.44%,8.64亿,97.82%,3.8,,7.1468,2.0605,PE；PB,12.94亿,1.46亿,21.50%,30.78亿,6.47亿,,,广州智能装备产业集团有限公司
2012,,,4.11,46.59,-46.66%,4.37亿,208.74%,2.69,,7.2976,1.5279,PE；PB,9.01亿,-7.18亿,9.80%,21.94亿,5.31亿,,,广州智能装备产业集团有限公司
2011,,,3.79,87.36,-5.06%,-4.02亿,-310.28%,-0.27,,,,PE；PB,9.34亿,-8.24亿,-11.15%,16.56亿,18.93亿,,,广州智能装备产业集团有限公司
2010,,,5.07,65.1,7.20%,-9789.12万,-364.10%,0.64,,,7.9219,PE；PB,4.50亿,-11.53亿,-1.51%,4.85亿,20.12亿,,,广州智能装备产业集团有限公司
