报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,61.109,2.2956,26.62,0.999757,94.28%,1228.74万,1973.24%,4.99,61.1239,497.5701,5.3347,PE；PB,4.09亿,1.32亿,12.15%,11.69亿,3.00亿,0.05,,蜀道交通服务集团有限责任公司
2026-03-31,61.109,2.2956,26.62,0.999757,94.28%,1228.74万,1973.24%,4.99,15.281,497.5701,5.3347,PE；PB,4.09亿,1.32亿,12.15%,11.69亿,3.00亿,0.05,,蜀道交通服务集团有限责任公司
2025,33.026,1.6538,19.97,7.1,-17.53%,6008.11万,-16.98%,4.93,4.6515,75.2166,4.0507,PE；PB,4.06亿,1.20亿,8.40%,11.57亿,2.95亿,0.05,,蜀道交通服务集团有限责任公司
2024,28.754,1.6478,17.45,8.62,28.90%,7236.68万,121.67%,6.62,3.3357,38.7519,2.636,PE；PB,4.80亿,7425.25万,8.41%,11.20亿,2.80亿,,,蜀道交通服务集团有限责任公司
2023,28.185,1.6069,17.54,6.68,179.65%,3264.58万,230.14%,6.14,4.2193,86.3189,2.8567,PE；PB,1.21亿,930.40万,4.90%,10.20亿,2.22亿,,,蜀道交通服务集团有限责任公司
2022,14.688,1.2469,11.78,2.39,-55.18%,-2508.59万,67.18%,6.02,6.1456,,1.9568,PE；PB,1.68亿,-2334.18万,-10.59%,9.76亿,1.52亿,,,蜀道交通服务集团有限责任公司
2021,27.918,1.2469,22.39,5.33,2.80%,-7643.57万,-910.81%,4.06,5.2379,,5.5148,PE；PB,9340.64万,174.78万,-13.52%,5.32亿,1.09亿,,,蜀道交通服务集团有限责任公司
2020,15.901,1.2471,12.75,5.19,19.15%,942.71万,27.11%,4.55,3.0638,168.6508,2.8022,PE；PB,6868.42万,7818.34万,2.65%,5.89亿,2.08亿,0.03,,蜀道交通服务集团有限责任公司
2019,12.558,1.2471,10.07,4.35,26.99%,741.66万,106.35%,4.39,2.8869,169.2437,2.2938,PE；PB,1.20亿,7296.22万,2.17%,5.66亿,1.25亿,,,蜀道交通服务集团有限责任公司
2018,6.912,0.8,8.64,3.43,43.11%,-1.17亿,-705.47%,4.3,2.0152,,2.0093,PE；PB,2.14亿,8026.06万,-33.78%,5.49亿,5660.87万,0.048244999999999996,,蜀道交通服务集团有限责任公司
2017,,,11.78,2.4,-22.24%,1928.26万,-50.03%,8.09,,74.2281,1.4561,PE；PB,2.30亿,2.01亿,8.67%,6.59亿,4792.24万,0.1,,蜀道交通服务集团有限责任公司
2016,,,26.36,3.08,-32.19%,3858.87万,-36.46%,7.94,,45.5425,3.3199,PE；PB,1.77亿,1.91亿,13.57%,6.45亿,5312.44万,,,蜀道交通服务集团有限责任公司
2015,,,,4.54,-11.15%,6072.98万,-13.97%,4.92,,,,PE；PB,2498.68万,1.56亿,14.06%,3.03亿,7518.32万,,,蜀道交通服务集团有限责任公司
2014,,,,5.11,39.26%,7059.37万,15.32%,4.11,,,,PE；PB,5297.52万,1.15亿,14.19%,2.52亿,9005.93万,,,蜀道交通服务集团有限责任公司
2013,,,,3.67,81.52%,6121.35万,32.92%,3.11,,,,PE；PB,1.18亿,6360.81万,17.10%,1.90亿,1.13亿,,,蜀道交通服务集团有限责任公司
2012,,,,2.02,29.60%,4605.45万,55.87%,2.07,,,,PE；PB,8263.38万,835.99万,23.08%,1.26亿,6039.38万,,,蜀道交通服务集团有限责任公司
2011,,,,1.56,False,2954.60万,False,5.63,,,,PE；PB,3766.13万,4055.54万,18.72%,5720.43万,2352.70万,,,蜀道交通服务集团有限责任公司
