报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,31.919,11.9548,2.67,2.07,-8.45%,-589.64万,-150.99%,0.51,15.4198,,5.2353,PE；PB,1.34亿,-9.20亿,-3.06%,6.17亿,2.44亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,玉环市国有资产投资经营集团有限公司
2026-03-31,31.919,11.9548,2.67,2.07,-8.45%,-589.64万,-150.99%,0.51,3.855,,5.2353,PE；PB,1.34亿,-9.20亿,-3.06%,6.17亿,2.44亿,,,玉环市国有资产投资经营集团有限公司
2025,29.774,12.0541,2.47,8.41,-8.01%,-366.10万,-120.70%,0.52,3.5403,,4.75,PE；PB,1.14亿,-9.14亿,-0.57%,6.22亿,2.60亿,,,玉环市国有资产投资经营集团有限公司
2024,29.533,12.0541,2.45,9.15,27.36%,1768.47万,-97.03%,0.53,3.2277,166.6667,4.6226,PE；PB,1.02亿,-9.11亿,1.85%,6.37亿,3.15亿,,,玉环市国有资产投资经营集团有限公司
2023,18.296,6.8782,2.66,7.18,-17.75%,5.95亿,245.23%,0.51,2.5482,5.4286,5.2157,PE；PB,1.38亿,-9.28亿,82.66%,6.23亿,3.22亿,0.0,,玉环市国有资产投资经营集团有限公司
2022,10.661,6.8782,1.55,8.73,-8.99%,-4.09亿,20.85%,-0.43,1.2212,,,PE；PB,1.22亿,-15.23亿,-46.96%,-2.93亿,3.68亿,,,玉环市国有资产投资经营集团有限公司
2021,12.45,6.8782,1.81,9.59,82.54%,-5.17亿,-558.60%,0.16,1.2982,,11.3125,PE；PB,1.32亿,-11.14亿,-53.94%,1.17亿,4.75亿,,,玉环市国有资产投资经营集团有限公司
2020,10.249,6.8782,1.49,5.26,-25.64%,-7855.02万,-865.80%,0.92,1.9485,,1.6196,PE；PB,1.70亿,-5.96亿,-14.95%,6.30亿,2.44亿,,,玉环市国有资产投资经营集团有限公司
2019,13.55,6.8782,1.97,7.07,-38.07%,1025.73万,104.31%,1.03,1.9165,197.0,1.9126,PE；PB,4.33亿,-5.18亿,1.45%,7.09亿,2.09亿,,,玉环市国有资产投资经营集团有限公司
2018,16.508,6.8782,2.4,11.41,13.85%,-2.38亿,-155.16%,1.02,1.4468,,2.3529,PE；PB,4916.48万,-5.27亿,-20.72%,6.99亿,3.87亿,,,玉环市国有资产投资经营集团有限公司
2017,,,3.41,10.02,55.60%,-9320.80万,-699.20%,1.36,,,2.5074,PE；PB,1.87亿,-2.90亿,-9.44%,9.45亿,2.40亿,,,玉环市国有资产投资经营集团有限公司
2016,,,7.02,6.44,-12.58%,1555.54万,103.63%,1.5,,351.0,4.68,PE；PB,3.45亿,-1.96亿,2.67%,10.39亿,2.01亿,,,玉环市国有资产投资经营集团有限公司
2015,,,9.64,7.37,-40.94%,-4.28亿,-14293.67%,1.48,,,6.5135,PE；PB,3.69亿,-2.12亿,-61.71%,10.30亿,2.88亿,,,玉环市国有资产投资经营集团有限公司
2014,,,5.56,12.48,-11.75%,301.56万,-92.88%,2.08,,1112.0,2.6731,PE；PB,12.26亿,2.08亿,0.88%,15.44亿,4.40亿,,,玉环市国有资产投资经营集团有限公司
2013,,,4.85,14.14,27.60%,4238.25万,110.58%,1.73,,69.2857,2.8035,PE；PB,7.73亿,2.06亿,3.72%,11.08亿,5.05亿,0.02,,玉环市国有资产投资经营集团有限公司
2012,,,3.06,11.08,-14.28%,2012.62万,-71.53%,1.69,,76.5,1.8107,PE；PB,6.83亿,1.78亿,2.34%,10.80亿,3.76亿,0.03,,玉环市国有资产投资经营集团有限公司
2011,,,2.65,12.93,24.93%,7068.46万,41.26%,2.17,,22.0833,1.2212,PE；PB,6.76亿,1.76亿,6.71%,10.68亿,4.63亿,,,玉环市国有资产投资经营集团有限公司
2010,,,3.53,10.35,120.20%,5003.72万,158.05%,2.02,,32.0909,1.7475,PE；PB,8.59亿,1.09亿,6.50%,9.38亿,2.69亿,,,玉环市国有资产投资经营集团有限公司
