报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,19.901,1.0436,19.07,3.89,-11.55%,656.15万,-68.07%,15.14,5.1159,317.8333,1.2596,PE；PB,4.49亿,4.55亿,1.67%,15.90亿,5.77亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,盛雪华
2026-03-31,19.901,1.0436,19.07,3.89,-11.55%,656.15万,-68.07%,15.14,1.279,317.8333,1.2596,PE；PB,4.49亿,4.55亿,1.67%,15.90亿,5.77亿,,,盛雪华
2025,25.474,1.0436,24.41,18.77,40.44%,5120.17万,53.52%,15.06,1.3572,48.82,1.6208,PE；PB,4.43亿,4.49亿,2.73%,15.72亿,5.20亿,0.15,,盛雪华
2024,16.478,1.0436,15.79,13.36,6.25%,3335.20万,-40.24%,14.71,1.2334,47.8485,1.0734,PE；PB,4.55亿,4.15亿,2.50%,15.35亿,5.06亿,0.15,,盛雪华
2023,18.895,0.8424,22.43,12.58,-7.04%,5581.11万,-39.12%,14.8,1.502,38.0169,1.5155,PE；PB,5.79亿,4.01亿,4.44%,15.45亿,3.94亿,0.15,,盛雪华
2022,28.043,0.8424,33.29,13.53,27.73%,9166.94万,4.68%,12.02,2.0727,30.5413,2.7696,PE；PB,2.99亿,3.63亿,6.77%,10.13亿,3.83亿,0.15,,盛雪华
2021,32.129,0.8424,38.14,10.59,4.48%,8757.01万,-16.94%,11.08,3.0339,29.7969,3.4422,PE；PB,4.52亿,2.93亿,8.27%,9.34亿,3.58亿,,,盛雪华
2020,,,,10.14,56.75%,1.05亿,62.66%,8.22,,,,PE；PB,1.33亿,2.14亿,10.40%,5.19亿,2.65亿,,,盛雪华
2019,,,,6.47,30.75%,6481.33万,37.05%,6.55,,,,PE；PB,2.11亿,1.19亿,10.02%,4.14亿,1.87亿,,,盛雪华
2018,,,,4.95,54.89%,4729.26万,134.52%,5.38,,,,PE；PB,7067.25万,6030.93万,9.56%,2.40亿,1.47亿,,,盛雪华
2017,,,,3.19,False,2016.53万,False,4.25,,,,PE；PB,6241.35万,1752.71万,6.31%,1.61亿,1.16亿,,,盛雪华
