报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,38.152,2.024,18.85,13.15,-13.38%,2342.35万,-87.94%,6.1,2.9013,157.0833,3.0902,PE；PB,16.41亿,1.11亿,1.78%,12.35亿,12.71亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,浙江金大叶控股有限公司
2026-03-31,38.152,2.024,18.85,13.15,-13.38%,2342.35万,-87.94%,6.1,0.7253,157.0833,3.0902,PE；PB,16.41亿,1.11亿,1.78%,12.35亿,12.71亿,,,浙江金大叶控股有限公司
2025,60.416,2.024,29.85,37.52,113.04%,-4538.34万,-381.62%,6.0,1.6102,,4.975,PE；PB,10.38亿,8776.62万,-1.21%,12.15亿,14.30亿,0.020999999999999998,,浙江金大叶控股有限公司
2024,25.072,1.6,15.67,17.61,89.67%,1611.52万,109.22%,5.9,1.4237,156.7,2.6559,PE；PB,5.50亿,1.37亿,0.92%,11.94亿,9.59亿,,,浙江金大叶控股有限公司
2023,27.696,1.6,17.31,9.28,-36.91%,-1.75亿,-1654.26%,4.95,2.9845,,3.497,PE；PB,7.19亿,1.21亿,-18.83%,8.18亿,7.61亿,,,浙江金大叶控股有限公司
2022,27.088,1.6,16.93,14.72,-8.43%,1125.11万,-79.74%,5.96,1.8402,241.8571,2.8406,PE；PB,1.14亿,2.96亿,0.76%,9.54亿,9.51亿,0.13,,浙江金大叶控股有限公司
2021,31.456,1.6,19.66,16.07,60.52%,5552.29万,-27.61%,5.98,1.9574,56.1714,3.2876,PE；PB,1.26亿,3.09亿,3.46%,9.57亿,8.59亿,0.1,,浙江金大叶控股有限公司
2020,44.688,1.6,27.93,10.01,1.36%,7670.16万,-5.87%,5.75,4.4643,47.339,4.8574,PE；PB,1.71亿,2.79亿,7.66%,9.19亿,5.11亿,,,浙江金大叶控股有限公司
2019,,,,9.88,26.16%,8148.25万,30.34%,3.99,,,,PE；PB,1.07亿,2.12亿,8.25%,4.78亿,4.59亿,,,浙江金大叶控股有限公司
2018,,,,7.83,4.86%,6251.66万,15.86%,3.31,,,,PE；PB,6921.55万,1.38亿,7.99%,3.97亿,3.67亿,,,浙江金大叶控股有限公司
2017,,,,7.47,42.46%,5395.98万,82.45%,2.79,,,,PE；PB,1.14亿,8261.49万,7.23%,3.34亿,2.59亿,,,浙江金大叶控股有限公司
2016,,,,5.24,False,2957.58万,False,2.33,,,,PE；PB,7524.77万,3430.63万,5.64%,2.80亿,2.03亿,,,浙江金大叶控股有限公司
