报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,30.9,0.6587,46.91,0.548672,5.34%,670.23万,-36.44%,21.18,56.3178,469.1,2.2148,PE；PB,6.75亿,3.83亿,12.22%,13.95亿,1.31亿,0.312,20%: 最新年度净利润同比下降,杭州和泰控股有限公司
2026-03-31,30.9,0.6587,46.91,0.548672,5.34%,670.23万,-36.44%,21.18,14.0795,469.1,2.2148,PE；PB,6.75亿,3.83亿,12.22%,13.95亿,1.31亿,0.312,,杭州和泰控股有限公司
2025,36.972,0.6467,57.17,2.39,-4.77%,3410.18万,-40.73%,21.04,15.4695,107.8679,2.7172,PE；PB,6.33亿,3.76亿,14.28%,13.86亿,1.22亿,1.222,,杭州和泰控股有限公司
2024,20.158,0.6467,31.17,2.51,-34.96%,5753.66万,-49.47%,22.06,8.0311,35.0225,1.413,PE；PB,7.10亿,4.22亿,22.94%,14.26亿,1.14亿,1.25,,杭州和泰控股有限公司
2023,23.527,0.6467,36.38,3.86,-22.35%,1.14亿,-48.47%,22.39,6.0951,19.7717,1.6248,PE；PB,11.31亿,4.46亿,29.53%,14.48亿,1.15亿,1.25,,杭州和泰控股有限公司
2022,,,,4.97,-2.94%,2.21亿,7.14%,14.97,,,,PE；PB,4.91亿,4.20亿,44.51%,7.26亿,1.29亿,,,杭州和泰控股有限公司
2021,,,,5.12,24.65%,2.06亿,85.32%,11.38,,,,PE；PB,4.03亿,2.48亿,40.31%,5.52亿,1.37亿,,,杭州和泰控股有限公司
2020,,,,4.1,22.43%,1.11亿,6.21%,7.82,,,,PE；PB,2.27亿,8947.01万,27.11%,3.79亿,9037.25万,,,杭州和泰控股有限公司
2019,,,,3.35,14.52%,1.05亿,72.37%,7.05,,,,PE；PB,2.11亿,2.13亿,31.25%,3.42亿,7532.90万,,,杭州和泰控股有限公司
2018,,,,2.93,False,6078.85万,False,5.3,,,,PE；PB,3144.88万,1.39亿,20.77%,2.57亿,6897.08万,,,杭州和泰控股有限公司
