报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,58.862,3.3751,17.44,6.78,-15.00%,9434.96万,-18.72%,6.66,8.6817,62.2857,2.6186,PE；PB,8.90亿,10.35亿,14.40%,22.86亿,8.43亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,胡志荣
2026-03-31,58.862,3.3751,17.44,6.78,-15.00%,9434.96万,-18.72%,6.66,2.1704,62.2857,2.6186,PE；PB,8.90亿,10.35亿,14.40%,22.86亿,8.43亿,,,胡志荣
2025,65.312,3.3753,19.35,32.18,-18.82%,3.70亿,-19.99%,6.39,2.0296,17.5909,3.0282,PE；PB,8.67亿,9.40亿,11.85%,22.16亿,8.35亿,1.0,,胡志荣
2024,65.25,3.3756,19.33,39.64,24.01%,4.62亿,0.26%,6.28,1.6461,14.1095,3.078,PE；PB,9.60亿,9.08亿,11.91%,21.67亿,8.85亿,1.0,,胡志荣
2023,61.368,3.3756,18.18,31.97,5.06%,4.61亿,28.73%,5.75,1.9195,13.0791,3.1617,PE；PB,10.05亿,7.83亿,14.63%,19.81亿,6.99亿,1.0,,胡志荣
2022,68.465,3.376,20.28,30.43,0.52%,3.58亿,-6.01%,5.32,2.2499,19.1321,3.812,PE；PB,7.35亿,6.53亿,11.81%,18.34亿,7.48亿,1.0,,胡志荣
2021,72.158,3.3766,21.37,30.27,32.62%,3.81亿,46.19%,5.2,2.3838,18.9115,4.1096,PE；PB,9.39亿,6.26亿,12.89%,17.92亿,8.20亿,0.5,,胡志荣
2020,43.9,3.3107,13.26,22.83,17.51%,2.61亿,37.11%,4.8,1.9229,17.0,2.7625,PE；PB,8.01亿,4.47亿,11.91%,16.51亿,4.72亿,0.5,,胡志荣
2019,25.823,3.3107,7.8,19.43,19.08%,1.90亿,24.79%,4.46,1.329,13.6842,1.7489,PE；PB,7.53亿,3.77亿,9.96%,15.33亿,3.82亿,0.4,,胡志荣
2018,19.897,3.3107,6.01,16.31,10.26%,1.52亿,20.82%,4.36,1.2199,13.0652,1.3784,PE；PB,3.36亿,3.37亿,9.34%,14.70亿,2.97亿,0.4,,胡志荣
2017,,,8.79,14.79,23.24%,1.26亿,11.39%,4.29,,20.4419,2.049,PE；PB,3.28亿,3.33亿,8.52%,14.21亿,2.70亿,,,胡志荣
2016,,,,12.0,-8.85%,1.13亿,-13.13%,3.21,,,,PE；PB,2.22亿,2.88亿,9.43%,7.98亿,2.17亿,,,胡志荣
2015,,,,13.17,-3.81%,1.30亿,-14.67%,3.04,,,,PE；PB,1.50亿,2.55亿,9.90%,7.54亿,3.29亿,,,胡志荣
2014,,,,13.69,7.78%,1.53亿,7.64%,2.77,,,,PE；PB,1.52亿,2.01亿,11.15%,6.87亿,2.32亿,,,胡志荣
2013,,,,12.7,-13.04%,1.42亿,-17.27%,2.41,,,,PE；PB,1.95亿,1.28亿,11.17%,5.98亿,2.71亿,,,胡志荣
2012,,,,14.61,False,1.72亿,False,2.45,,,,PE；PB,1.34亿,1.73亿,11.74%,5.93亿,2.24亿,,,胡志荣
