报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,63.491,1.0219,62.13,0.579824,169.24%,-774.68万,28.75%,13.11,109.5005,,4.7391,PE；PB,5.82亿,1.77亿,-16.26%,14.27亿,1.19亿,,,杭州行之远控股有限公司
2026-03-31,63.491,1.0219,62.13,0.579824,169.24%,-774.68万,28.75%,13.11,27.3751,,4.7391,PE；PB,5.82亿,1.77亿,-16.26%,14.27亿,1.19亿,,,杭州行之远控股有限公司
2025,60.742,1.0219,59.44,2.0,-27.57%,-3197.70万,-185.05%,12.18,30.371,,4.8801,PE；PB,6.08亿,1.88亿,-16.10%,12.45亿,8296.68万,0.11453,,杭州行之远控股有限公司
2024,44.585,1.0219,43.63,2.76,7.94%,3760.00万,8.40%,12.56,16.154,117.9189,3.4737,PE；PB,6.13亿,2.31亿,13.15%,12.84亿,5122.66万,0.15600000000000003,,杭州行之远控股有限公司
2023,39.099,0.824,47.45,2.55,-44.89%,3468.68万,-71.47%,12.33,15.3329,135.5714,3.8483,PE；PB,7.34亿,2.15亿,13.69%,12.62亿,9710.22万,0.5,,杭州行之远控股有限公司
2022,48.855,0.824,59.29,4.63,32.92%,1.22亿,59.12%,12.82,10.5518,44.9167,4.6248,PE；PB,7.80亿,2.25亿,26.24%,10.56亿,8759.64万,,,杭州行之远控股有限公司
2021,,,,3.49,68.95%,7639.83万,44.03%,5.0,,,,PE；PB,2.51亿,1.15亿,21.91%,3.09亿,1.48亿,,,杭州行之远控股有限公司
2020,,,,2.06,105.05%,5304.23万,98.75%,3.95,,,,PE；PB,2.05亿,6257.13万,25.70%,2.44亿,6725.74万,,,杭州行之远控股有限公司
2019,,,,1.01,26.08%,2668.77万,35.52%,9.35,,,,PE；PB,5207.62万,4389.70万,26.51%,1.03亿,3311.59万,,,杭州行之远控股有限公司
2018,,,,0.79836,False,1969.33万,False,8.39,,,,PE；PB,3037.41万,1952.11万,24.67%,3686.91万,1939.89万,,,杭州行之远控股有限公司
