报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,45.559,4.7016,9.69,1.68,19.44%,-228.89万,-136.14%,3.33,27.1185,,2.9099,PE；PB,7.57亿,-3.53亿,-1.80%,16.11亿,4.40亿,,20%: 最新年度净利润同比下降,王季文
2026-03-31,45.559,4.7016,9.69,1.68,19.44%,-228.89万,-136.14%,3.33,6.7796,,2.9099,PE；PB,7.57亿,-3.53亿,-1.80%,16.11亿,4.40亿,,,王季文
2025,50.925,4.0417,12.6,10.79,71.15%,784.48万,109.52%,3.34,4.7196,677.4194,3.7725,PE；PB,8.37亿,-3.51亿,0.85%,16.14亿,4.34亿,,,王季文
2024,38.234,4.0417,9.46,6.3,-32.67%,-8239.47万,-17.38%,2.83,6.0689,,3.3428,PE；PB,1.88亿,-3.59亿,-15.36%,11.87亿,4.30亿,,,王季文
2023,53.229,3.86,13.79,9.36,31.17%,-7019.73万,48.23%,3.02,5.6869,,4.5662,PE；PB,3.49亿,-2.76亿,-6.03%,12.83亿,4.33亿,,,王季文
2022,43.548,3.6472,11.94,7.14,-18.41%,-1.36亿,-1342.19%,2.77,6.0992,,4.3105,PE；PB,1.34亿,-2.06亿,-19.91%,11.14亿,6.93亿,,,王季文
2021,92.785,3.6472,25.44,8.75,82.87%,1091.53万,106.51%,2.91,10.604,850.8361,8.7423,PE；PB,1.42亿,-7040.80万,1.39%,10.91亿,5.64亿,,,王季文
2020,39.682,3.6472,10.88,4.78,-11.87%,-1.68亿,-905.35%,2.88,8.3017,,3.7778,PE；PB,1.36亿,-8132.33万,-41.55%,10.78亿,4.25亿,0.012,,王季文
2019,33.153,3.6472,9.09,5.43,46.55%,2082.76万,104.35%,3.35,6.1055,159.4737,2.7134,PE；PB,1.03亿,9078.84万,3.13%,12.55亿,2.54亿,,,王季文
2018,20.124,3.7061,5.43,3.7,-49.87%,-4.79亿,-1575.36%,3.3,5.4389,,1.6455,PE；PB,8355.18万,7084.82万,-130.73%,12.39亿,2.72亿,0.018,,王季文
2017,,,12.43,7.39,-43.20%,3248.37万,-80.59%,4.55,,142.8736,2.7319,PE；PB,5.19亿,5.57亿,4.01%,17.22亿,2.41亿,0.32999999999999996,,王季文
2016,,,17.11,13.01,16.87%,1.67亿,-5.23%,11.33,,37.4398,1.5102,PE；PB,6.18亿,5.84亿,12.93%,17.13亿,1.49亿,0.6,,王季文
2015,,,29.1,11.13,16.25%,1.77亿,-1.69%,9.93,,21.2564,2.9305,PE；PB,10.62亿,5.27亿,15.86%,14.70亿,3.40亿,0.0,,王季文
2014,,,,9.58,14.38%,1.80亿,20.00%,10.26,,,,PE；PB,3.34亿,3.99亿,18.75%,5.79亿,5.60亿,,,王季文
2013,,,,8.37,33.33%,1.50亿,45.70%,7.6,,,,PE；PB,3.42亿,2.58亿,17.65%,4.31亿,6.01亿,,,王季文
2012,,,,6.28,66.30%,1.03亿,39.68%,5.4,,,,PE；PB,3.51亿,1.49亿,16.20%,3.08亿,3.33亿,,,王季文
2011,,,,3.78,False,7353.34万,False,3.97,,,,PE；PB,1.73亿,7764.27万,19.46%,2.25亿,1.49亿,,,王季文
